METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
BaseLine;9;Is there any way to reach q4 starting in q1 and reading only ones?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Is there any way to reach q4 starting in q1 and reading only ones?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'pattern': '?'}};[0.1, 0.3, 0.2, 1.0]
BaseLine;10;Show me one input that makes the automaton return to q0.;There is no transition between q0 and q0.;[];-1;-1;False;{'user_input': 'Show me one input that makes the automaton return to q0.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q0', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;11;Which states does this automaton ever mark as final?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Which states does this automaton ever mark as final?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.9]
BaseLine;12;I want to know if the machine accepts the string 11000.;Could you be more specific?;[];-1;-1;False;{'user_input': 'I want to know if the machine accepts the string 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;13;Explain what kind of language this automaton recognizes.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Explain what kind of language this automaton recognizes.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;14;Does this automaton count something in the input, or only check a pattern?;Could you be more specific?;[];-1;-1;False;{'user_input': 'Does this automaton count something in the input, or only check a pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
BaseLine;15;How many different states appear in the picture of the automaton?;This automaton has 5 states.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'How many different states appear in the picture of the automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;16;Point out the initial state on this diagram for me.;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'Point out the initial state on this diagram for me.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
BaseLine;17;Is there any transition that skips directly from q2 to q4?;There is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Is there any transition that skips directly from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
BaseLine;18;Tell me whether this automaton is deterministic or not.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Tell me whether this automaton is deterministic or not.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': 'automatonType'}};[0.1, 0.3, 0.2, 1.0]
BaseLine;19;What is the output of the automaton after processing 110 from q0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'What is the output of the automaton after processing 110 from q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.1, 0.2, 0.2, 0.9]
BaseLine;20;Describe the pattern in the input that brings the automaton back to q0 as shown.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Describe the pattern in the input that brings the automaton back to q0 as shown.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;21;Can you tell me what happens if I start in q2 and keep going until I reach q4 or q0?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'Can you tell me what happens if I start in q2 and keep going until I reach q4 or q0?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'input': 'q2'}};[0.2, 0.3, 0.3, 1.0]
BaseLine;22;From q1, what is the label on the arrow that leads directly away from it?;the transition is not defined.;[];-1;-1;False;{'user_input': 'From q1, what is the label on the arrow that leads directly away from it?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
BaseLine;23;Explain in simple words what kind of language this machine might accept.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Explain in simple words what kind of language this machine might accept.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;24;Is q0 the only state where the machine can stop and say the input is accepted?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Is q0 the only state where the machine can stop and say the input is accepted?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.1, 0.2, 0.2, 0.8]
BaseLine;25;I want to know whether the automaton is deterministic or not.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'I want to know whether the automaton is deterministic or not.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.3, 0.2, 1.0]
BaseLine;26;How many separate arrows do you see in this automaton picture?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];-1;-1;False;{'user_input': 'How many separate arrows do you see in this automaton picture?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.3, 0.0, 1.0]
BaseLine;27;Tell me the exact sequence of states the machine visits when it reads 11000 from q0.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Tell me the exact sequence of states the machine visits when it reads 11000 from q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateSequence': 'q0'}};[0.1, 0.2, 0.2, 0.2]
BaseLine;28;What does it mean that q0 is drawn as both the starting state and a final state?;The initial state is q0.;['simbolo-q0'];-1;-1;False;{'user_input': 'What does it mean that q0 is drawn as both the starting state and a final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': 'q0'}};[0.2, 0.3, 0.2, 0.8]
BaseLine;29;Please say which symbols form the alphabet of this finite state machine.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Please say which symbols form the alphabet of this finite state machine.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;30;Does any state in this automaton have no arrows coming out of it?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'Does any state in this automaton have no arrows coming out of it?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'statesWithNoOutgoingTransitions': '?'}};[0.0, 0.2, 0.0, 0.5]
BaseLine;31;What is the transition value from q3 back toward q0 along the path that passes through q4?;The transition between q3 and q4 is with value 0.;['simbolo-q3-q4'];-1;-1;False;{'user_input': 'What is the transition value from q3 back toward q0 along the path that passes through q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', 'q4', '?'], ['q4', 'q0', '?']]}};[0.0, 0.3, 0.0, 0.9]
BaseLine;32;Describe the type of pattern that the states form in this diagram, like a line or a loop.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Describe the type of pattern that the states form in this diagram, like a line or a loop.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '-'}};[0.0, 0.1, 0.0, 1.0]
BaseLine;33;I want the number of final states in this automaton.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];-1;-1;False;{'user_input': 'I want the number of final states in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
BaseLine;34;Is there any way at all to go from q2 straight to q4 in one move?;There is no transition between q2 and q4.;[];-1;-1;False;{'user_input': 'Is there any way at all to go from q2 straight to q4 in one move?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.9, 0.95, 0.9, 1.0]
BaseLine;35;Tell me whether this machine accepts the input string 110000 starting from q0.;Could you be more specific?;[];-1;-1;False;{'user_input': 'Tell me whether this machine accepts the input string 110000 starting from q0.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '110000'}};[0.0, 0.1, 0.0, 1.0]
