METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;3;in which language are the 2 transitions of this automaton defined?;Could you be more specific?;[];0.1;11;False;{'user_input': 'in which language are the 2 transitions of this automaton defined?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;In natural language, what is the sequence of transitions, in order, that the automaton performs starting from state Q1?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;12;False;{'user_input': 'In natural language, what is the sequence of transitions, in order, that the automaton performs starting from state Q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.2, 0.3, 0.3, 0.3]
Accuracy;3;How many states are there in the language recognized by this automaton?;This automaton has 5 states.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;12;False;{'user_input': 'How many states are there in the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;3;What is the optimal spatial representation of the language recognized by this automaton?;Could you be more specific?;[];0.1;13;False;{'user_input': 'What is the optimal spatial representation of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;What is the language accepted by the automaton if the initial state is q3 and the only final state is q3?;Could you be more specific?;[];0.0;14;False;{'user_input': 'What is the language accepted by the automaton if the initial state is q3 and the only final state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3', 'finalStates': ['q3']}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;How can I know if this automaton is deterministic just by looking at the diagram?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.1;1;True;{'user_input': 'How can I know if this automaton is deterministic just by looking at the diagram?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;can you show me the graphical representation of the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.95;1;False;{'user_input': 'can you show me the graphical representation of the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.95, 0.95, 1.0, 0.95]
Accuracy;4;Is Q3 a final state of this automaton?;The final state is q0.;['simbolo-q0'];1.0;1;False;{'user_input': 'Is Q3 a final state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'Q3'}};[1.0, 1.0, 1.0, 0.9]
Accuracy;4;what is the language accepted by the automaton shown in the graphical representation?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the language accepted by the automaton shown in the graphical representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language recognized by this automaton for all input strings that are not 11100?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the language recognized by this automaton for all input strings that are not 11100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11100'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what is the language recognized by this automaton for the input symbol?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the language recognized by this automaton for the input symbol?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what is the language accepted by this automaton and what is its alphabet?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the language accepted by this automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language recognized by this finite state automaton, and what is its alphabet?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language recognized by this finite state automaton, and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language recognized by the automaton that has the transition from Q0 to Q1 with input 1?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the language recognized by the automaton that has the transition from Q0 to Q1 with input 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language accepted by this automaton for the input string 1?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language accepted by this automaton for the input string 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;thank you, could you please tell me what language is accepted by this automaton for the input 1?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;9;False;{'user_input': 'thank you, could you please tell me what language is accepted by this automaton for the input 1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '1'}};[0.1, 0.2, 0.2, 0.8]
Accuracy;4;what is the language accepted by the automaton when starting from this?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language accepted by the automaton when starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q2']}, '_raw_frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What is the language accepted by the automaton starting from state q2?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the language accepted by the automaton starting from state q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q2'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;Hi, could you please explain the language recognized by this automaton when the initial state is q2?;Could you be more specific?;[];0.1;12;False;{'user_input': 'Hi, could you please explain the language recognized by this automaton when the initial state is q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q2'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;What is the language recognized by this automaton if the string 11000 is denied as output?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the language recognized by this automaton if the string 11000 is denied as output?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the difference between the language of this automaton and the set of all possible binary strings?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.0;1;True;{'user_input': 'What is the difference between the language of this automaton and the set of all possible binary strings?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;does this automaton recognize any specific pattern in the input string?;Could you be more specific?;[];0.1;2;False;{'user_input': 'does this automaton recognize any specific pattern in the input string?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;5;What input strings does this automaton accept?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;hello, can you help me with this automaton by telling me what language it accepts for some input string?;Could you be more specific?;[];0.2;4;False;{'user_input': 'hello, can you help me with this automaton by telling me what language it accepts for some input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'hello'}};[0.2, 0.3, 0.2, 1.0]
Accuracy;5;What is the regular language recognized by this finite state automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the regular language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the language recognized by this automaton for the input “11000”?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language recognized by this automaton for the input “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;which state in this automaton has the highest number of transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;7;False;{'user_input': 'which state in this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.2, 0.0, 0.3]
Accuracy;5;before i say goodbye, could you tell me which state in this automaton has the most transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;8;False;{'user_input': 'before i say goodbye, could you tell me which state in this automaton has the most transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.3, 0.0, 0.9]
Accuracy;5;what are the states of this finite state automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;8;False;{'user_input': 'what are the states of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;what are the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;8;False;{'user_input': 'what are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;what are the states of this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;8;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;to which state does the automaton go on the last transition of the sequence 1, 1, 0, 0, 0?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;9;False;{'user_input': 'to which state does the automaton go on the last transition of the sequence 1, 1, 0, 0, 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['final', '?', '?'], ['?', '?', '?'], ['?', '?', '?'], ['?', '?', '?'], ['?', '?', '?']]}};[0.0, 0.2, 0.0, 0.3]
Accuracy;5;What are all the transitions of the automaton, starting from the final state?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.95;9;False;{'user_input': 'What are all the transitions of the automaton, starting from the final state?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.95, 1.0, 1.0, 1.0]
Accuracy;5;Can you list all the transitions of the automaton, starting from the final state and completing all five transitions one by one?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.9;9;False;{'user_input': 'Can you list all the transitions of the automaton, starting from the final state and completing all five transitions one by one?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Accuracy;5;What are the transitions of the pattern, starting from the final state and completing all the missing ones?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;9;False;{'user_input': 'What are the transitions of the pattern, starting from the final state and completing all the missing ones?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;Is it possible to go directly from state q2 to state q4 in this automaton?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is it possible to go directly from state q2 to state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;what are the final states of this automaton’s transitions?;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'what are the final states of this automaton’s transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;what is the alphabet of this finite state automaton, is it [“1”, “0”]?;Could you be more specific?;[];0.1;1;False;{'user_input': 'what is the alphabet of this finite state automaton, is it [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;what is the alphabet of this deterministic automaton?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the alphabet of this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the alphabet of this finite state automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Hello, could you tell me what the alphabet of this finite state automaton is?;Could you be more specific?;[];0.1;4;False;{'user_input': 'Hello, could you tell me what the alphabet of this finite state automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
