METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;Before I leave, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.0;4;False;{'user_input': 'Before I leave, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;i meant to say that the alphabet of this automaton is composed of the symbols 0 and 1, right?;Could you be more specific?;[];0.1;12;False;{'user_input': 'i meant to say that the alphabet of this automaton is composed of the symbols 0 and 1, right?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': ['0', '1']}}
Accuracy;2;for the automaton shown, can you process the input string 1100011000 and tell me what happens in terms of its alphabet?;Could you be more specific?;[];0.0;13;False;{'user_input': 'for the automaton shown, can you process the input string 1100011000 and tell me what happens in terms of its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;2;what is the symbol 0 in the alphabet of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;14;False;{'user_input': 'what is the symbol 0 in the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;3;If the input alphabet is just {0,1}, is this automaton deterministic or not?;Could you be more specific?;[];0.0;1;False;{'user_input': 'If the input alphabet is just {0,1}, is this automaton deterministic or not?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}}
Accuracy;3;what is the alphabet of the automaton for the transition that ends in this?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the alphabet of the automaton for the transition that ends in this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'alphabet': '?'}}
Accuracy;3;Sorry, I meant the alphabet, but I was only thinking about state q1.;Could you be more specific?;[];0.9;2;False;{'user_input': 'Sorry, I meant the alphabet, but I was only thinking about state q1.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;q1 non appartiene all’alfabeto di questo automa.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;3;False;{'user_input': 'q1 non appartiene all’alfabeto di questo automa.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of the automaton that includes the state q1?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the alphabet of the automaton that includes the state q1?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;i think i made a mistake earlier, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.1;8;False;{'user_input': 'i think i made a mistake earlier, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the language accepted by this automaton and which alphabet does it use?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language accepted by this automaton and which alphabet does it use?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;3;in practical terms, what is the language recognized by this automaton starting from this?;Could you be more specific?;[];0.1;11;False;{'user_input': 'in practical terms, what is the language recognized by this automaton starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q2']}, '_raw_frame': {'input': '?'}}
Accuracy;3;Can you list all the transitions of this automaton and tell me what alphabet it uses and which language it recognizes?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;11;False;{'user_input': 'Can you list all the transitions of this automaton and tell me what alphabet it uses and which language it recognizes?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [], 'alphabet': '?', 'language': '?'}}
Accuracy;3;what is the language recognized by this automaton, and what is its alphabet?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what is the language recognized by this automaton, and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;3;What is the language recognized by this automaton over the alphabet [“2”, “4”]?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the language recognized by this automaton over the alphabet [“2”, “4”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['2', '4']}}
Accuracy;4;Which strings of length 5 made of 0s and 1s are accepted by this automaton?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Which strings of length 5 made of 0s and 1s are accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '5'}}
Accuracy;4;hi, for this automaton pattern of length 5, could you show me the pattern?;Could you be more specific?;[];0.2;2;False;{'user_input': 'hi, for this automaton pattern of length 5, could you show me the pattern?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '5'}}
Accuracy;4;what is the optimal spatial representation of the pattern recognized by this automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the optimal spatial representation of the pattern recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}}
Accuracy;4;Can you tell me for which input strings, excluding the string 11100, this automaton accepts the pattern?;Could you be more specific?;[];0.1;4;False;{'user_input': 'Can you tell me for which input strings, excluding the string 11100, this automaton accepts the pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;what is the alphabet of this automaton if i want to generate input strings of length 5?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the alphabet of this automaton if i want to generate input strings of length 5?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;What is the language recognized by this automaton, and what is its alphabet?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the language recognized by this automaton, and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;4;what is the language recognized by this automaton and what is its alphabet?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language recognized by this automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;4;Hello! Looking at this automaton on your tablet, could you help me figure out what its alphabet is and what language it recognizes?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.7;10;False;{'user_input': 'Hello! Looking at this automaton on your tablet, could you help me figure out what its alphabet is and what language it recognizes?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;4;"No, that’s not the correct language for this automaton; what is the alphabet and what language does this finite state machine recognize?";Could you be more specific?;[];0.0;11;False;"{'user_input': 'No, that’s not the correct language for this automaton; what is the alphabet and what language does this finite state machine recognize?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?', 'language': '?'}}"
Accuracy;4;what is the current state of this automaton, and what are its alphabet and accepted language?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;12;False;{'user_input': 'what is the current state of this automaton, and what are its alphabet and accepted language?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'currentState': '?', 'language': '?'}}
Accuracy;4;What is the alphabet of this automaton with the triangular graphic representation?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the alphabet of this automaton with the triangular graphic representation?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;Can you explain what it means that q0 is both the initial state and a final state?;The initial state is q0.;['simbolo-q0'];0.2;1;False;{'user_input': 'Can you explain what it means that q0 is both the initial state and a final state?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'finalStates': 'q0'}}
Accuracy;5;to which state does the automaton go in this diagram?;The state q0 exists.;['simbolo-q0'];0.1;2;False;{'user_input': 'to which state does the automaton go in this diagram?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;5;Which are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'Which are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}
Accuracy;5;what are the states of this finite state automaton?;The state q0 exists.;['simbolo-q0'];0.2;3;False;{'user_input': 'what are the states of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;5;can you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];0.2;4;False;{'user_input': 'can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;5;what are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.2;5;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;5;before we end, could you tell me what the states of this automaton are?;The state q0 exists.;['simbolo-q0'];0.2;6;False;{'user_input': 'before we end, could you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Relevancy;1;Is it possible to go directly from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is it possible to go directly from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;What is the transition from state q2 to state q4 in this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the transition from state q2 to state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;what is the value of the transition from this to that?;the transition is not defined.;[];0.9;0;False;{'user_input': 'what is the value of the transition from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}}
Relevancy;1;What is the pattern type followed by the transitions of this automaton?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What is the pattern type followed by the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?', 'transitions': []}}
Relevancy;1;the automaton shown seems to follow a specific pattern: can you tell me what type of pattern it represents and list all its transitions?;Could you be more specific?;[];0.1;2;False;{'user_input': 'the automaton shown seems to follow a specific pattern: can you tell me what type of pattern it represents and list all its transitions?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': 'patternType', 'transitions': []}}
Relevancy;1;What is the pattern type of this finite state automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
Relevancy;1;what is the pattern type of this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {}}
Relevancy;1;can you tell me what pattern this finite state automaton recognizes?;Could you be more specific?;[];0.2;5;False;{'user_input': 'can you tell me what pattern this finite state automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
Relevancy;1;can you explain the pattern recognized by this finite state automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'can you explain the pattern recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
Relevancy;1;Hi, could you tell me what type of pattern this automaton represents?;Could you be more specific?;[];0.2;7;False;{'user_input': 'Hi, could you tell me what type of pattern this automaton represents?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {}}
Relevancy;1;hi again! could you help me understand what pattern this automaton recognizes?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;7;False;{'user_input': 'hi again! could you help me understand what pattern this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'pattern': '?'}}
Relevancy;1;What are the final states of this automaton pattern, q1 and q2, right?;The final state is q0.;['simbolo-q0'];1.0;7;False;{'user_input': 'What are the final states of this automaton pattern, q1 and q2, right?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q1'}}
Relevancy;1;Could you tell me what is the graphic representation of this finite state automaton, for example if it forms a pentagon?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;7;False;{'user_input': 'Could you tell me what is the graphic representation of this finite state automaton, for example if it forms a pentagon?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;2;What is the value of the transition from q1 to q2 in the diagram?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2 in the diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Relevancy;2;is q3 a final state in this automaton’s transitions?;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'is q3 a final state in this automaton’s transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q3'}}
Relevancy;2;does a state exist in this automaton that is visited only when the input matches a specific pattern?;The state q0 exists.;['simbolo-q0'];0.4;0;False;{'user_input': 'does a state exist in this automaton that is visited only when the input matches a specific pattern?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Relevancy;2;what are the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'what are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Relevancy;2;what is the output of this automaton for the input string 11000?;Could you be more specific?;[];0.1;1;False;{'user_input': 'what is the output of this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Relevancy;2;before we say goodbye, can you tell me what language is recognized by this automaton for the input string 11000?;Could you be more specific?;[];0.1;2;False;{'user_input': 'before we say goodbye, can you tell me what language is recognized by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Relevancy;2;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
