METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;1;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;1;"The automaton does not accept the input 11000; what is the language recognized by this automaton for the input 11000?";Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;10;False;"{'user_input': 'The automaton does not accept the input 11000; what is the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}";[0.0, 0.1, 0.0, 1.0]
Accuracy;1;What is the graphical representation of the language recognized by this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;11;False;{'user_input': 'What is the graphical representation of the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;1;What is the language accepted by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;12;False;{'user_input': 'What is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;1;In the language recognized by this automaton, is there a transition from Q1 to Q2 with input symbol 0?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;13;False;{'user_input': 'In the language recognized by this automaton, is there a transition from Q1 to Q2 with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '0'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;Hi again! Could you tell me what the transition from state q1 to state q2 is in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Hi again! Could you tell me what the transition from state q1 to state q2 is in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;What is the label of the transition from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the label of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;what is the label of this?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[0.0, 0.1, 0.0, 0.1];0.2;1;False;{'user_input': 'what is the label of this?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {}};[0.0, 0.1, 0.0, 0.1]
Accuracy;2;What is the missing input symbol for the transition from state q1 to state q2?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.0, 0.2, 0.0, 0.9];0.0;2;False;{'user_input': 'What is the missing input symbol for the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.2, 0.0, 0.9]
Accuracy;2;Which transitions start from the initial state q3 in this automaton?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];1.0;2;False;{'user_input': 'Which transitions start from the initial state q3 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q3', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Accuracy;2;Set a question on the transitions of this automaton, where the input string is unknown.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.3, 0.3, 1.0];0.2;3;False;{'user_input': 'Set a question on the transitions of this automaton, where the input string is unknown.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': []}};[0.2, 0.3, 0.3, 1.0]
Accuracy;2;Could you show me the transitions of this automaton using a triangle as the graphic representation?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.4, 0.5, 0.4, 0.3];0.4;3;False;{'user_input': 'Could you show me the transitions of this automaton using a triangle as the graphic representation?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.4, 0.5, 0.4, 0.3]
Accuracy;2;What are the transitions for the input string?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.95, 0.95, 1.0, 1.0];0.95;3;False;{'user_input': 'What are the transitions for the input string?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.95, 0.95, 1.0, 1.0]
Accuracy;2;Set a question about the transitions by asking: “What input string should I try on this automaton?”;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.2, 0.3, 0.5, 0.9];0.2;4;False;{'user_input': 'Set a question about the transitions by asking: “What input string should I try on this automaton?”', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.2, 0.3, 0.5, 0.9]
Accuracy;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;2;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;in this automaton, which states have no outgoing transitions?;The state q0 exists.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.1];0.0;3;False;{'user_input': 'in this automaton, which states have no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.1]
Accuracy;3;How many states does this automaton have?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;3;False;{'user_input': 'How many states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;3;what are the states of this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.8];0.2;4;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.8]
Accuracy;3;given the current automaton shown on the tablet, can you tell me the resulting state for the input string 110000, or does it not match any valid computation?;The state q0 exists.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.2];0.0;5;False;{'user_input': 'given the current automaton shown on the tablet, can you tell me the resulting state for the input string 110000, or does it not match any valid computation?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.2]
Accuracy;3;"Oops, I misspoke about the states; can you tell me what the states of this finite state automaton are?";The state q0 exists.;['simbolo-q0'];[0.2, 0.4, 0.2, 0.9];0.2;6;False;"{'user_input': 'Oops, I misspoke about the states; can you tell me what the states of this finite state automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}";[0.2, 0.4, 0.2, 0.9]
Accuracy;3;What is the language recognized by this automaton in the example?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;7;False;{'user_input': 'What is the language recognized by this automaton in the example?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Which input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;8;False;{'user_input': 'Which input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Hi again! For this automaton, what is the language it recognizes for a given input string?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;10;False;{'user_input': 'Hi again! For this automaton, what is the language it recognizes for a given input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'output': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;what is the language accepted by this automaton for the input string ?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.0;11;False;{'user_input': 'what is the language accepted by this automaton for the input string ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;3;what is the input that this automaton accepts?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;12;False;{'user_input': 'what is the input that this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this finite state automaton for the input string ?;Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.0;13;False;{'user_input': 'what is the language accepted by this finite state automaton for the input string ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;3;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;14;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;Is q0 the only final state or are there other accepting states?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.2, 0.1, 0.8];0.0;1;True;{'user_input': 'Is q0 the only final state or are there other accepting states?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}};[0.1, 0.2, 0.1, 0.8]
Accuracy;4;For the input string `11000`, what is the state of the automaton at the end of the computation if the output is denied?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.2, 0.4, 0.3, 1.0];0.2;2;False;{'user_input': 'For the input string `11000`, what is the state of the automaton at the end of the computation if the output is denied?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}};[0.2, 0.4, 0.3, 1.0]
Accuracy;4;what information can you give me about this in this automaton?;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.1, 0.9];0.2;3;False;{'user_input': 'what information can you give me about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'state': '?'}};[0.2, 0.3, 0.1, 0.9]
Accuracy;4;from this in this automaton, what practical information can you tell me about that?;Could you be more specific?;[];[0.2, 0.2, 0.2, 1.0];0.1;4;False;{'user_input': 'from this in this automaton, what practical information can you tell me about that?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'states': ['q0']}, '_raw_frame': {'input': '?'}};[0.2, 0.2, 0.2, 1.0]
Accuracy;4;From the initial state q0 of this automaton, what happens next in practical terms?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];[1.0, 1.0, 1.0, 1.0];1.0;4;False;{'user_input': 'From the initial state q0 of this automaton, what happens next in practical terms?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', '?']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;thank you for explaining the automaton and its states, especially this.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 0.9, 1.0, 1.0];0.95;4;False;{'user_input': 'thank you for explaining the automaton and its states, especially this.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q0']}, '_raw_frame': {'answer': 'thankYou'}};[0.95, 0.9, 1.0, 1.0]
Accuracy;5;What kind of language does this automaton recognize, regular or not?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'What kind of language does this automaton recognize, regular or not?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the number of states of the language recognized by this automaton?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[1.0, 1.0, 1.0, 1.0];1.0;1;False;{'user_input': 'what is the number of states of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;What is the language accepted by the automaton shown in the graphical representation?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;2;False;{'user_input': 'What is the language accepted by the automaton shown in the graphical representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;can you explain the difference between deterministic and non-deterministic finite state automata?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.1, 0.1, 0.1, 1.0];0.1;3;False;{'user_input': 'can you explain the difference between deterministic and non-deterministic finite state automata?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.1, 0.1, 1.0]
Accuracy;5;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;4;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;5;"i think i got the language of this automaton wrong before; can you help me figure out what language it accepts for a given input string?";The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.95, 1.0, 1.0, 1.0];0.95;4;False;"{'user_input': 'i think i got the language of this automaton wrong before; can you help me figure out what language it accepts for a given input string?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}}";[0.95, 1.0, 1.0, 1.0]
Accuracy;5;what input strings does this automaton accept?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;5;False;{'user_input': 'what input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the language accepted by this automaton for an input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;6;False;{'user_input': 'what is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the language recognized by this automaton when its graphical representation is a triangle?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.0;7;False;{'user_input': 'what is the language recognized by this automaton when its graphical representation is a triangle?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;5;what is the language accepted by the automaton if the only final state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;8;False;{'user_input': 'what is the language accepted by the automaton if the only final state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the language accepted by the automaton if the only final state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'what is the language accepted by the automaton if the only final state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the language accepted by this automaton if the only final state is q3?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;10;False;{'user_input': 'What is the language accepted by this automaton if the only final state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q3'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;"the language accepted by this automaton does not have q3 as a final state; the only final state is q0.";Could you be more specific?;[];[0.1, 0.1, 0.1, 1.0];0.1;11;False;"{'user_input': 'the language accepted by this automaton does not have q3 as a final state; the only final state is q0.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}}";[0.1, 0.1, 0.1, 1.0]
Accuracy;5;which state is the final state of this automaton, q3?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;11;False;{'user_input': 'which state is the final state of this automaton, q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q3'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;Is q3 a final state of this automaton?;The final state is q0.;['simbolo-q0'];[0.95, 0.95, 1.0, 0.9];1.0;11;False;{'user_input': 'Is q3 a final state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q3'}};[0.95, 0.95, 1.0, 0.9]
Relevancy;1;Can I go directly from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Can I go directly from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;to which state does the transition lead when the automaton reads a 0 from this?;The state q3 exists.;['simbolo-q3'];[0.0, 0.1, 0.0, 0.0];0.2;1;False;{'user_input': 'to which state does the transition lead when the automaton reads a 0 from this?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {}};[0.0, 0.1, 0.0, 0.0]
Relevancy;1;which states are present in this automaton, for example including this?;The state q3 exists.;['simbolo-q3'];[0.3, 0.4, 0.2, 0.9];0.4;1;False;{'user_input': 'which states are present in this automaton, for example including this?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'states': '?'}};[0.3, 0.4, 0.2, 0.9]
Relevancy;1;Which information can you give me about the state q3 of this automaton?;The state q3 exists.;['simbolo-q3'];[0.2, 0.3, 0.2, 0.9];0.3;2;False;{'user_input': 'Which information can you give me about the state q3 of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}};[0.2, 0.3, 0.2, 0.9]
Relevancy;1;Can you list all the states of the automaton starting from q3?;The state q0 exists.;['simbolo-q0'];[0.1, 0.2, 0.2, 0.8];0.2;3;False;{'user_input': 'Can you list all the states of the automaton starting from q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q3'}};[0.1, 0.2, 0.2, 0.8]
Relevancy;1;What are the transitions that involve state Q4?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.2;4;False;{'user_input': 'What are the transitions that involve state Q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q4', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;What is the transition that starts from state Q4?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.2;5;False;{'user_input': 'What is the transition that starts from state Q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q4', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
