METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;2;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;2;How many transitions are there in the language recognized by this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;5;False;{'user_input': 'How many transitions are there in the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;2;What is the language recognized by this finite state automaton, given its current graphical representation?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language recognized by this finite state automaton, given its current graphical representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
Accuracy;2;What is the language accepted by this automaton when starting from state q2?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the language accepted by this automaton when starting from state q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;For which input strings does this automaton accept the language?;Could you be more specific?;[];0.0;8;False;{'user_input': 'For which input strings does this automaton accept the language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;what is the input of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;what is the language recognized by the automaton for the sequence of transitions [“q1”, “q2”, “?”]?;Could you be more specific?;[];0.1;10;False;{'user_input': 'what is the language recognized by the automaton for the sequence of transitions [“q1”, “q2”, “?”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;What state does the automaton end in after processing the input string?;The state q0 exists.;['simbolo-q0'];0.1;11;False;{'user_input': 'What state does the automaton end in after processing the input string?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;2;what is the language accepted by this finite state automaton for an unspecified input string?;Could you be more specific?;[];0.1;12;False;{'user_input': 'what is the language accepted by this finite state automaton for an unspecified input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;given the automaton shown, can you tell me what the output is (accepted or rejected) for the input string “11000”?;Could you be more specific?;[];0.0;13;False;{'user_input': 'given the automaton shown, can you tell me what the output is (accepted or rejected) for the input string “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}}
Accuracy;2;given the input string 11000, which state does the automaton end in?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;14;False;{'user_input': 'given the input string 11000, which state does the automaton end in?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;2;what language is recognized by this automaton for the input string 11000?;Could you be more specific?;[];0.0;15;False;{'user_input': 'what language is recognized by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the pattern recognized by this automaton and what is its alphabet?;Could you be more specific?;[];0.0;2;False;{'user_input': 'What is the pattern recognized by this automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?', 'alphabet': '?'}}
Accuracy;3;what are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;2;False;{'user_input': 'what are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}
Accuracy;3;What pattern type does this finite state automaton recognize, and over which alphabet?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What pattern type does this finite state automaton recognize, and over which alphabet?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?', 'alphabet': '?'}}
Accuracy;3;What pattern type and alphabet does this finite state automaton recognize?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What pattern type and alphabet does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?', 'alphabet': '?'}}
Accuracy;3;What pattern type and alphabet does this finite state automaton accept?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What pattern type and alphabet does this finite state automaton accept?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?', 'alphabet': '?'}}
Accuracy;3;What is the pattern type of this automaton and what is its alphabet?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the pattern type of this automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'patternType': '?'}}
Accuracy;3;What is the pattern type of this finite state automaton and what is its alphabet?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the pattern type of this finite state automaton and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?', 'alphabet': '?'}}
Accuracy;3;this automaton doesn’t match the pattern i expected: what type of pattern does it follow and what is its alphabet?;Could you be more specific?;[];0.1;8;False;{'user_input': 'this automaton doesn’t match the pattern i expected: what type of pattern does it follow and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'type': 'Pattern'}}
Accuracy;3;what is this with input symbol 0?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.0;9;True;{'user_input': 'what is this with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'input': '0'}}
Accuracy;3;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;10;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;11;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;3;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;12;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;3;Hi, looking at this automaton on the tablet, could you tell me how many final states it has?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;13;False;{'user_input': 'Hi, looking at this automaton on the tablet, could you tell me how many final states it has?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;3;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;14;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;Does this automaton accept the input string 11000?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}}
Accuracy;4;can you check the language recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;2;False;{'user_input': 'can you check the language recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;4;Could you tell me whether the language recognized by this automaton is non-regular?;Could you be more specific?;[];0.0;3;False;{'user_input': 'Could you tell me whether the language recognized by this automaton is non-regular?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;What is the language recognized by this automaton for the input string?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the language recognized by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;5;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'language': '?'}}
Accuracy;4;What is the language accepted by this finite state automaton for an unspecified input?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What is the language accepted by this finite state automaton for an unspecified input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;7;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;In this automaton’s language, how many final states are there?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;8;False;{'user_input': 'In this automaton’s language, how many final states are there?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;9;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;"The automaton I’m looking at has 5 final states; can you tell me which states are final?";The final state is q0.;['simbolo-q0'];0.2;10;False;"{'user_input': 'The automaton I’m looking at has 5 final states; can you tell me which states are final?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}"
Accuracy;4;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;11;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;12;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;13;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;14;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;4;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;15;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;5;What type of language does this finite state automaton recognize?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What type of language does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'type'}}
Accuracy;5;what is the input alphabet of this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the input alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What is the graphic representation of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;2;False;{'user_input': 'What is the graphic representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;5;what is the alphabet of this regular automaton?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the alphabet of this regular automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;The alphabet of this automaton is {0, 1}.;Could you be more specific?;[];0.0;4;False;{'user_input': 'The alphabet of this automaton is {0, 1}.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;5;the alphabet of this automaton is {0}.;Could you be more specific?;[];0.0;5;False;{'user_input': 'the alphabet of this automaton is {0}.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;5;what is the alphabet of this automaton if we only consider the symbol 0?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the alphabet of this automaton if we only consider the symbol 0?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;10;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}
Accuracy;5;Sorry, the alphabet of this automaton is wrong: can you tell me what the alphabet is?;Could you be more specific?;[];0.0;11;False;{'user_input': 'Sorry, the alphabet of this automaton is wrong: can you tell me what the alphabet is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
Accuracy;5;Which state of this automaton has the highest number of transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;12;False;{'user_input': 'Which state of this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}}
Accuracy;5;Which state of this automaton has the highest number of transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;13;False;{'user_input': 'Which state of this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}}
Relevancy;1;Is there any transition leaving state q2 on input 1?;the transition is not defined.;[];1.0;0;False;{'user_input': 'Is there any transition leaving state q2 on input 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '1']]}}
Relevancy;1;the transition from this with input 1 goes to which state?;There is no transition between q2 and q0.;[];0.2;1;False;{'user_input': 'the transition from this with input 1 goes to which state?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2'], 'transitions': [['?', '?', '1']]}, '_raw_frame': {'transitions': [['?', '?', '1']]}}
Relevancy;1;what is the transition that starts from this on input symbol 1?;There is no transition between q2 and q0.;[];0.1;2;False;{'user_input': 'what is the transition that starts from this on input symbol 1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {}}
Relevancy;1;What are the outgoing transitions from state q2 in this automaton?;the transition is not defined.;[];0.2;3;False;{'user_input': 'What are the outgoing transitions from state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '?']]}}
Relevancy;1;What are the transitions that start from state q2?;the transition is not defined.;[];0.2;4;False;{'user_input': 'What are the transitions that start from state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', '?', '?']]}}
Relevancy;1;What are the transitions that start from state q2?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.5;4;False;{'user_input': 'What are the transitions that start from state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Relevancy;1;what is the alphabet of the automaton in this?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what is the alphabet of the automaton in this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'alphabet': '?'}}
Relevancy;1;can you tell me what information we have about this in this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.95;5;False;{'user_input': 'can you tell me what information we have about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'input': '?'}}
Relevancy;1;Before I go, could you remind me which states are included in the automaton’s alphabet, for example is q2 part of it?;Could you be more specific?;[];0.1;6;False;{'user_input': 'Before I go, could you remind me which states are included in the automaton’s alphabet, for example is q2 part of it?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;7;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
