METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;1;What is the alphabet of the automaton starting from state q3?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the alphabet of the automaton starting from state q3?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;1;hi! for this automaton, what is its alphabet?;Could you be more specific?;[];0.0;13;False;{'user_input': 'hi! for this automaton, what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the transition label from q1 to q2 in this diagram?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the transition label from q1 to q2 in this diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Accuracy;2;Which symbol labels the transition from state q1 to state q2 in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'Which symbol labels the transition from state q1 to state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Accuracy;2;Which state of the automaton has no outgoing transitions, for example is q3 a state without transitions?;The state q0 exists.;['simbolo-q0'];0.0;1;False;{'user_input': 'Which state of the automaton has no outgoing transitions, for example is q3 a state without transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': '?'}}
Accuracy;2;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.2;2;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;2;what are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.2;3;False;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;2;before i say goodbye, could you tell me what the states of this finite state automaton are?;The state q0 exists.;['simbolo-q0'];0.2;4;False;{'user_input': 'before i say goodbye, could you tell me what the states of this finite state automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;2;which states does this automaton have?;The state q0 exists.;['simbolo-q0'];0.2;5;False;{'user_input': 'which states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;2;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.2;6;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;3;Is q0 the only final state of this automaton or are there others?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;1;True;{'user_input': 'Is q0 the only final state of this automaton or are there others?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}}
Accuracy;3;From state q0, what transitions are available in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;2;False;{'user_input': 'From state q0, what transitions are available in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Accuracy;3;Can you explain the theoretical role of state q0 in this finite state automaton?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;3;True;{'user_input': 'Can you explain the theoretical role of state q0 in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}}
Accuracy;3;What is the theoretical role and definition of the state q0 in this finite state automaton?;The state q0 exists.;['simbolo-q0'];0.1;4;False;{'user_input': 'What is the theoretical role and definition of the state q0 in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}}
Accuracy;3;which language is accepted by the automaton starting from this?;Could you be more specific?;[];0.0;5;False;{'user_input': 'which language is accepted by the automaton starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'input': '?'}}
Accuracy;3;Could you explain what is meant by the language recognized by this automaton starting from state q0?;Could you be more specific?;[];0.0;6;False;{'user_input': 'Could you explain what is meant by the language recognized by this automaton starting from state q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}}
Accuracy;3;Before I leave, could you tell me what is the language recognized by this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'Before I leave, could you tell me what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'automaton': '?'}}
Accuracy;3;what is the graphical representation of the language recognized by this finite state automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the graphical representation of the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;Hello! Based on this automaton, what is its alphabet?;Could you be more specific?;[];0.0;14;False;{'user_input': 'Hello! Based on this automaton, what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of the automaton if the initial state is q3?;Could you be more specific?;[];0.0;15;False;{'user_input': 'what is the alphabet of the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;What language does this automaton recognize over the alphabet {0,1}?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What language does this automaton recognize over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}}
Accuracy;4;what is the language accepted by this automaton over the alphabet {0,1}?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the language accepted by this automaton over the alphabet {0,1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;4;Yes, I accept the turn: can you tell me what is the language of this automaton over the alphabet {0}?;Could you be more specific?;[];0.0;3;False;{'user_input': 'Yes, I accept the turn: can you tell me what is the language of this automaton over the alphabet {0}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;4;which states of this automaton are reachable using only the symbol 0 in the alphabet {0}?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.1;4;True;{'user_input': 'which states of this automaton are reachable using only the symbol 0 in the alphabet {0}?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0']}}
Accuracy;4;Can you explain in natural language what is the language recognized by this pentagon-shaped automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'Can you explain in natural language what is the language recognized by this pentagon-shaped automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'automatonType': 'geometric', 'language': 'unknown'}}
Accuracy;4;Can you tell me what the current state of this geometric automaton is?;The state q0 exists.;['simbolo-q0'];0.1;6;False;{'user_input': 'Can you tell me what the current state of this geometric automaton is?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;4;"I’m done asking questions about this geometric automaton; can we talk about its language now?";The state q0 exists.;['simbolo-q0'];0.1;7;False;"{'user_input': 'I’m done asking questions about this geometric automaton; can we talk about its language now?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}"
Accuracy;4;What is the geometric characterization of the language recognized by this finite state automaton?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What is the geometric characterization of the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}}
Accuracy;4;What is the alphabet of this geometric automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the alphabet of this geometric automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;What is the alphabet of this automaton and how should I represent it graphically as a triangle?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the alphabet of this automaton and how should I represent it graphically as a triangle?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'graphicalRepresentation': 'triangle'}}
Accuracy;4;What is the initial state of this automaton?;The initial state is q0.;['simbolo-q0'];1.0;10;False;{'user_input': 'What is the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}}
Accuracy;4;given the automaton shown as a triangle, what is the language it accepts and what is its alphabet?;Could you be more specific?;[];0.0;11;False;{'user_input': 'given the automaton shown as a triangle, what is the language it accepts and what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;4;Sorry, I meant to ask about the language: for this finite state automaton, what is the alphabet and what is the language it recognizes?;Could you be more specific?;[];0.0;12;False;{'user_input': 'Sorry, I meant to ask about the language: for this finite state automaton, what is the alphabet and what is the language it recognizes?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;4;hello, could you help me understand the alphabet and the language of this finite state automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.7;12;False;{'user_input': 'hello, could you help me understand the alphabet and the language of this finite state automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;4;Before I leave, could you tell me what the alphabet of this automaton is and what language it recognizes?;Could you be more specific?;[];0.0;13;False;{'user_input': 'Before I leave, could you tell me what the alphabet of this automaton is and what language it recognizes?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}}
Accuracy;5;If the automaton reads the input 11000 starting from q0, is the string accepted or rejected?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;1;True;{'user_input': 'If the automaton reads the input 11000 starting from q0, is the string accepted or rejected?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}}
Accuracy;5;What is the clockwise state pattern followed by this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'What is the clockwise state pattern followed by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'clockwise'}}
Accuracy;5;can you check whether the pattern followed by this automaton is clockwise?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;3;False;{'user_input': 'can you check whether the pattern followed by this automaton is clockwise?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'clockwise': '?'}}
Accuracy;5;What is the clockwise pattern followed by this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the clockwise pattern followed by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
Accuracy;5;what type of language does this deterministic automaton recognize?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what type of language does this deterministic automaton recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'type'}}
Accuracy;5;what is the formal language accepted by this finite state automaton, in terms of the type of input strings it recognizes?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the formal language accepted by this finite state automaton, in terms of the type of input strings it recognizes?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'type'}}
Accuracy;5;What is the language accepted by this automaton in the triangular graphical representation?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the language accepted by this automaton in the triangular graphical representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What is the input of this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'What is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;what is the language recognized by this automaton for an input string of bits?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language recognized by this automaton for an input string of bits?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;for which input string is this automaton in this at the end of the computation?;Could you be more specific?;[];0.0;11;False;{'user_input': 'for which input string is this automaton in this at the end of the computation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q0']}, '_raw_frame': {'input': '?'}}
Accuracy;5;for this automaton, what is the language accepted starting from this?;Could you be more specific?;[];0.0;12;False;{'user_input': 'for this automaton, what is the language accepted starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q0']}, '_raw_frame': {'input': '?'}}
Accuracy;5;What is the language recognized by the automaton in terms of the strings that start and end in state q0?;Could you be more specific?;[];0.0;13;False;{'user_input': 'What is the language recognized by the automaton in terms of the strings that start and end in state q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.0;14;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What input strings does this automaton accept?;Could you be more specific?;[];0.0;15;False;{'user_input': 'What input strings does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;Is it possible to go from q2 to q4 in this automaton?;there is no transition between q2 and q4.;[];0.95;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;What is the label of the transition that goes from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;what is the transition between states q2 and q4 in this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'what is the transition between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;which transitions does this regular automaton have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'which transitions does this regular automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Relevancy;1;which transition connects two states in the pentagon-shaped graphical representation of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.5;0;False;{'user_input': 'which transition connects two states in the pentagon-shaped graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'pentagon'}}
Relevancy;1;can you show me the graphical representation of this automaton as a pentagon?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;1;False;{'user_input': 'can you show me the graphical representation of this automaton as a pentagon?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'pentagon'}}
Relevancy;1;which graphic representation pattern does this pentagon-shaped finite state automaton follow?;Could you be more specific?;[];0.2;2;False;{'user_input': 'which graphic representation pattern does this pentagon-shaped finite state automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'pattern'}}
Relevancy;1;for which input patterns is this automaton not matching or rejecting the string?;Could you be more specific?;[];0.1;3;False;{'user_input': 'for which input patterns is this automaton not matching or rejecting the string?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;For which input strings does this automaton accept the pattern?;Could you be more specific?;[];0.1;4;False;{'user_input': 'For which input strings does this automaton accept the pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}}
Relevancy;1;What is the input of this automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'What is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;Which state in this automaton has the highest number of transitions?;MUTATION The automaton has 5 states: q0, q1, q2,;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;6;True;{'user_input': 'Which state in this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}}
Relevancy;1;Given the automaton shown on the tablet, what is the input string that this automaton accepts?;Could you be more specific?;[];0.1;7;False;{'user_input': 'Given the automaton shown on the tablet, what is the input string that this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;What input string does this automaton accept or reject?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What input string does this automaton accept or reject?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;What is the input accepted by this automaton?;Could you be more specific?;[];0.1;9;False;{'user_input': 'What is the input accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;what transition sequence does the automaton perform for the input string “11000”?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.9;9;False;{'user_input': 'what transition sequence does the automaton perform for the input string “11000”?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Relevancy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Relevancy;2;Can you check what the transition from q1 to q2 is in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'Can you check what the transition from q1 to q2 is in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Relevancy;2;what is the label of the transition that goes from this to that?;The transition from q1 to q2 has value 1.;['simbolo-q1-q2'];0.2;1;False;{'user_input': 'what is the label of the transition that goes from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q1']}, '_raw_frame': {'transitions': []}}
Relevancy;2;Can you tell me which transitions connect states q2 and q1 in this automaton?;there is no transition between q2 and q1.;[];1.0;1;False;{'user_input': 'Can you tell me which transitions connect states q2 and q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q1', '?']]}}
Relevancy;2;Which states are q2 and q1 in this automaton?;The state q0 exists.;['simbolo-q0'];0.1;2;False;{'user_input': 'Which states are q2 and q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q2'}}
