METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;2;The alphabet of this automaton is what?;Could you be more specific?;[];0.0;9;False;{'user_input': 'The alphabet of this automaton is what?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;"I think I said something wrong before; can you help me figure out what the alphabet of this automaton is?";Could you be more specific?;[];0.1;10;False;"{'user_input': 'I think I said something wrong before; can you help me figure out what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}"
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;Which symbol from the alphabet is used on the transition that goes to state q1?;Could you be more specific?;[];0.0;12;False;{'user_input': 'Which symbol from the alphabet is used on the transition that goes to state q1?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;hi, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.0;13;False;{'user_input': 'hi, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;2;What is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;15;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;How can I know which strings are accepted by this automaton?;Could you be more specific?;[];0.1;1;False;{'user_input': 'How can I know which strings are accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;what is the language recognized by this automaton for an input string?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the language recognized by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}}
Accuracy;3;What is the language accepted by this automaton for an input string?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}}
Accuracy;3;hello, could you help me with this automaton by explaining what language it accepts for a given input string?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.95;4;False;{'user_input': 'hello, could you help me with this automaton by explaining what language it accepts for a given input string?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;starting from this, what is the language accepted by this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'starting from this, what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q3']}, '_raw_frame': {'input': '?'}}
Accuracy;3;What is the language accepted by the automaton starting from state q3?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language accepted by the automaton starting from state q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}
Accuracy;3;What is the language accepted by the automaton if the initial state is q3?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the language accepted by the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}
Accuracy;3;What is the initial state of the automaton if I start from state q3?;It is not the initial state.;[];0.2;8;False;{'user_input': 'What is the initial state of the automaton if I start from state q3?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}}
Accuracy;3;What is the language recognized by this pentagon-shaped finite state automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the language recognized by this pentagon-shaped finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;what are the transitions of this finite state automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;9;False;{'user_input': 'what are the transitions of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Accuracy;3;what is the language recognized by this finite state automaton for any possible input string?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language recognized by this finite state automaton for any possible input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;What is the language recognized by this finite state automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;what is the language recognized by this finite state automaton for a generic input string?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what is the language recognized by this finite state automaton for a generic input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;13;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;Is this automaton deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;1;False;{'user_input': 'Is this automaton deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;4;Can you show me the automaton, please?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;1;False;{'user_input': 'Can you show me the automaton, please?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;4;please set a practical question about this automaton.;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;2;False;{'user_input': 'please set a practical question about this automaton.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;Could you explain the automaton shown on the tablet from a theoretical point of view?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;2;False;{'user_input': 'Could you explain the automaton shown on the tablet from a theoretical point of view?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;4;Can you explain this automaton to me?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;2;False;{'user_input': 'Can you explain this automaton to me?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;4;"in this automaton there are a total of 5 states; can you help me with this automaton in a practical way?";There are 5 states in this automaton.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.4;2;False;"{'user_input': 'in this automaton there are a total of 5 states; can you help me with this automaton in a practical way?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '5'}}"
Accuracy;5;What is the language type recognized by this automaton, regular or something else?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What is the language type recognized by this automaton, regular or something else?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;Before I leave, could you explain what is the language recognized by this automaton for an input like 11000?;Could you be more specific?;[];0.0;2;False;{'user_input': 'Before I leave, could you explain what is the language recognized by this automaton for an input like 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}}
Accuracy;5;what is the language accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the language accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;5;The language recognized by this automaton for the input 11000 is the set of strings that contain the substring 11000.;Could you be more specific?;[];0.1;4;False;{'user_input': 'The language recognized by this automaton for the input 11000 is the set of strings that contain the substring 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;5;what is the language accepted by this automaton with 7 transitions?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the language accepted by this automaton with 7 transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}
Accuracy;5;"The automaton’s pattern shows exactly 7 transitions; can you confirm this pattern for me?";Could you be more specific?;[];0.0;6;False;"{'user_input': 'The automaton’s pattern shows exactly 7 transitions; can you confirm this pattern for me?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '7'}}"
Accuracy;5;How many transitions are there in this pattern automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;6;False;{'user_input': 'How many transitions are there in this pattern automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;5;what is the length of the pattern recognized by this automaton if the input string has 7 symbols?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the length of the pattern recognized by this automaton if the input string has 7 symbols?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '?'}}
Accuracy;5;What is the length of the pattern recognized by this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the length of the pattern recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '?'}}
Accuracy;5;What is the length of the pattern recognized by this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What is the length of the pattern recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '?'}}
Accuracy;5;What is the length of the pattern recognized by this finite state automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the length of the pattern recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '?'}}
Accuracy;5;What is the length of the pattern recognized by this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the length of the pattern recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '?'}}
Accuracy;5;What is the length of the pattern recognized by this automaton?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the length of the pattern recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '?'}}
Accuracy;5;for which input patterns does this automaton produce the output “accepted”?;Could you be more specific?;[];0.0;13;False;{'user_input': 'for which input patterns does this automaton produce the output “accepted”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What is the language accepted by this automaton for an input string?;Could you be more specific?;[];0.0;14;False;{'user_input': 'What is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;Is it possible to reach state q4 starting from q2 in this automaton?;There is no transition between q2 and q4.;[];0.6;0;False;{'user_input': 'Is it possible to reach state q4 starting from q2 in this automaton?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q4']}}
Relevancy;1;Which are the states q2 and q4 in this automaton?;The state q2 exists.;['simbolo-q2'];0.1;1;False;{'user_input': 'Which are the states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q4']}}
Relevancy;1;which information can you give me about this of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.95;1;False;{'user_input': 'which information can you give me about this of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'input': '?'}}
Relevancy;1;Which pattern is recognized by this automaton when it moves from state q2 to state q4?;Could you be more specific?;[];0.1;2;False;{'user_input': 'Which pattern is recognized by this automaton when it moves from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}}
Relevancy;1;In the automaton shown, if I want a pattern with exactly 2 transitions, which sequence of input symbols should I use?;Could you be more specific?;[];0.1;3;False;{'user_input': 'In the automaton shown, if I want a pattern with exactly 2 transitions, which sequence of input symbols should I use?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '2'}}
Relevancy;1;Please set a practical question about the pattern with patternLength equal to 2.;Could you be more specific?;[];0.3;4;False;{'user_input': 'Please set a practical question about the pattern with patternLength equal to 2.', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '2'}}
Relevancy;1;Can you show me a pattern of length 2 for this automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'Can you show me a pattern of length 2 for this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternLength': '2'}}
Relevancy;1;can you show me a pattern of length 2 that this automaton accepts?;Could you be more specific?;[];0.1;6;False;{'user_input': 'can you show me a pattern of length 2 that this automaton accepts?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternLength': '2'}}
Relevancy;1;which states does the automaton visit for an input pattern of length 2?;The state q0 exists.;['simbolo-q0'];0.2;7;False;{'user_input': 'which states does the automaton visit for an input pattern of length 2?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Relevancy;1;What is the destination state of the transition?;The state q0 exists.;['simbolo-q0'];0.1;8;False;{'user_input': 'What is the destination state of the transition?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Relevancy;1;Which state in this automaton has no outgoing transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;9;False;{'user_input': 'Which state in this automaton has no outgoing transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithNoTransitions': '?'}}
Relevancy;1;how many states does this automaton have?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;9;False;{'user_input': 'how many states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}}
Relevancy;1;what is the language recognized by this finite state automaton?;Could you be more specific?;[];0.1;10;False;{'user_input': 'what is the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'automaton': 'input'}}
Relevancy;1;For the automaton shown, what is the language accepted for the input string?;Could you be more specific?;[];0.1;11;False;{'user_input': 'For the automaton shown, what is the language accepted for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;1;Hello! In this automaton, could you show me whether the input is accepted or rejected for some example string, like 11000?;Could you be more specific?;[];0.1;12;False;{'user_input': 'Hello! In this automaton, could you show me whether the input is accepted or rejected for some example string, like 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Relevancy;2;What is the value of the transition from q1 to q2 in the diagram?;the transition is not defined.;[];0.2;1;False;{'user_input': 'What is the value of the transition from q1 to q2 in the diagram?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Relevancy;2;Which transitions start from state q1 in this automaton?;the transition is not defined.;[];0.2;2;False;{'user_input': 'Which transitions start from state q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}}
Relevancy;2;what are the transitions that start from this?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];0.4;2;False;{'user_input': 'what are the transitions that start from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}}
Relevancy;2;What is the transition that starts from state q1?;the transition is not defined.;[];0.2;3;False;{'user_input': 'What is the transition that starts from state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}}
Relevancy;2;what is the transition that starts from this?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];1.0;3;False;{'user_input': 'what is the transition that starts from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}}
Relevancy;2;Before we say goodbye, could you remind me what the transition is that starts from q1?;the transition is not defined.;[];0.2;4;False;{'user_input': 'Before we say goodbye, could you remind me what the transition is that starts from q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}}
