METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;2;what is the language recognized by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the language recognized by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;hello, can you help me understand the language recognized by this automaton for some input?;Could you be more specific?;[];0.2;5;False;{'user_input': 'hello, can you help me understand the language recognized by this automaton for some input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}}
Accuracy;2;What is the language recognized by this deterministic automaton shown on the tablet?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language recognized by this deterministic automaton shown on the tablet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;2;what is the language recognized by this automaton, and to which state does the computation finally go?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the language recognized by this automaton, and to which state does the computation finally go?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?', 'finalState': '?'}}
Accuracy;2;What is the language accepted by this finite state automaton for an input string like 11000, and which final state does it end in?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string like 11000, and which final state does it end in?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;2;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;2;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;2;Please tell me what is the language accepted by this automaton, considering it has 7 transitions.;Could you be more specific?;[];0.0;11;False;{'user_input': 'Please tell me what is the language accepted by this automaton, considering it has 7 transitions.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}
Accuracy;2;Could you explain, from a theoretical point of view, what is meant by the language recognized by this finite state automaton that has 7 transitions?;Could you be more specific?;[];0.0;12;False;{'user_input': 'Could you explain, from a theoretical point of view, what is meant by the language recognized by this finite state automaton that has 7 transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}
Accuracy;2;In this automaton, what is the language of strings that have exactly 7 transitions?;Could you be more specific?;[];0.0;13;False;{'user_input': 'In this automaton, what is the language of strings that have exactly 7 transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}}
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;Which strings of length five does this automaton accept?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Which strings of length five does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'fiveLetterStrings'}}
Accuracy;3;hi, could you please tell me what language is recognized by this automaton for fiveletterstrings as input?;Could you be more specific?;[];0.1;2;False;{'user_input': 'hi, could you please tell me what language is recognized by this automaton for fiveletterstrings as input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'languageType': '?'}}
Accuracy;3;Can you describe in natural language the language recognized by this automaton over all five-letter strings?;Could you be more specific?;[];0.0;3;False;{'user_input': 'Can you describe in natural language the language recognized by this automaton over all five-letter strings?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': 'abcdefghijklmnopqrstuvwxyz', 'input': ' fiveLetterStrings'}}
Accuracy;3;In this automaton, which language is accepted if we consider Q3 as the initial state instead of Q0?;Could you be more specific?;[];0.0;4;False;{'user_input': 'In this automaton, which language is accepted if we consider Q3 as the initial state instead of Q0?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'Q3'}}
Accuracy;3;what type of automaton is this finite state machine?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;5;False;{'user_input': 'what type of automaton is this finite state machine?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'type': 'automatonType'}}
Accuracy;3;what is the alphabet of the automaton if the initial state is q3?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the alphabet of the automaton if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;Is the alphabet of this automaton {0,1}?;Could you be more specific?;[];0.0;9;False;{'user_input': 'Is the alphabet of this automaton {0,1}?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}}
Accuracy;3;What is the alphabet of this automaton if it has 5 final states?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the alphabet of this automaton if it has 5 final states?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this automaton, is it {0,1}?;Could you be more specific?;[];0.0;11;False;{'user_input': 'what is the alphabet of this automaton, is it {0,1}?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;3;what is the alphabet of this automaton and what would be its optimal spatial representation?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what is the alphabet of this automaton and what would be its optimal spatial representation?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'optimalSpatialRepresentation': '?'}}
Accuracy;3;what is the alphabet of this automaton and what is its optimal spatial representation?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the alphabet of this automaton and what is its optimal spatial representation?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'optimalSpatialRepresentation': '?'}}
Accuracy;3;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];1.0;13;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}
Accuracy;3;what is the alphabet of this automaton, and what is its optimal spatial representation?;Could you be more specific?;[];0.1;14;False;{'user_input': 'what is the alphabet of this automaton, and what is its optimal spatial representation?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'optimalRepresentation': '?'}}
Accuracy;4;Does this automaton recognize a regular language or a non-regular language?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Does this automaton recognize a regular language or a non-regular language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}}
Accuracy;4;what is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;The language accepted by this automaton for the input is ?;Could you be more specific?;[];0.0;3;False;{'user_input': 'The language accepted by this automaton for the input is ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;4;In the language recognized by this automaton, how many transitions labeled with symbols form a sequence of exactly 2 steps?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.0;4;False;{'user_input': 'In the language recognized by this automaton, how many transitions labeled with symbols form a sequence of exactly 2 steps?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;4;Hi, could you tell me how many transitions there are in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'Hi, could you tell me how many transitions there are in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;4;why doesn’t the automaton accept the input 1100 based on the transitions shown?;Could you be more specific?;[];0.0;5;False;{'user_input': 'why doesn’t the automaton accept the input 1100 based on the transitions shown?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;what is the language accepted by the automaton given the transitions [“?”, “q4”, “?”]?;Could you be more specific?;[];0.1;6;False;{'user_input': 'what is the language accepted by the automaton given the transitions [“?”, “q4”, “?”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': ['?', 'q4', '?']}}
Accuracy;4;yes, i accept the turn: considering the language recognized by this automaton, what happens with the input string 1100?;Could you be more specific?;[];0.0;7;False;{'user_input': 'yes, i accept the turn: considering the language recognized by this automaton, what happens with the input string 1100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;What language is recognized by this automaton for the input string 1100?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What language is recognized by this automaton for the input string 1100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;yes, i accept the turn: considering the language recognized by this automaton, what happens if we give it the input string 1100?;Could you be more specific?;[];0.0;9;False;{'user_input': 'yes, i accept the turn: considering the language recognized by this automaton, what happens if we give it the input string 1100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;can you tell me what happens in this automaton when the input string is 1100?;The transition between q0 and q1 is with value 1.;['simbolo-q0-q1'];0.2;10;False;{'user_input': 'can you tell me what happens in this automaton when the input string is 1100?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q0', 'q1', 'a']]}}
Accuracy;4;The language recognized by this automaton for the input `1100` is accepted.;Could you be more specific?;[];0.0;11;False;{'user_input': 'The language recognized by this automaton for the input `1100` is accepted.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;what is the language accepted by this finite state automaton for the input 1100?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what is the language accepted by this finite state automaton for the input 1100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;what is the language accepted by this automaton for the input string 1100?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the language accepted by this automaton for the input string 1100?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '1100'}}
Accuracy;4;given the displayed automaton, what state will the machine end in after processing the input 1100?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;14;False;{'user_input': 'given the displayed automaton, what state will the machine end in after processing the input 1100?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}}
Accuracy;5;How can I tell from the picture whether this automaton is deterministic or nondeterministic?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;1;False;{'user_input': 'How can I tell from the picture whether this automaton is deterministic or nondeterministic?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'picture'}}
Accuracy;5;"Thanks for the explanation, I’ve understood the automaton shown in the picture; I’ll stop here for now.";The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;1;False;"{'user_input': 'Thanks for the explanation, I’ve understood the automaton shown in the picture; I’ll stop here for now.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'answer': '?'}}"
Accuracy;5;Hi, could you please show me the picture of the automaton on your tablet so we can work on some practical exercises?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;2;False;{'user_input': 'Hi, could you please show me the picture of the automaton on your tablet so we can work on some practical exercises?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphic': 'picture'}}
Accuracy;5;Hi, could you please show me the picture with the graphic representation of the automaton so we can work on the practical finite state automaton exercise?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.4;2;False;{'user_input': 'Hi, could you please show me the picture with the graphic representation of the automaton so we can work on the practical finite state automaton exercise?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'picture'}}
Accuracy;5;What is the alphabet of the automaton shown in the picture?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the alphabet of the automaton shown in the picture?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;The alphabet of this automaton is {0, 1}.;Could you be more specific?;[];0.0;8;False;{'user_input': 'The alphabet of this automaton is {0, 1}.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0', '1']}}
Accuracy;5;Sorry, I meant to say that the alphabet of this automaton is {0,1}.;Could you be more specific?;[];0.1;9;False;{'user_input': 'Sorry, I meant to say that the alphabet of this automaton is {0,1}.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;5;What is the alphabet of this automaton, is it {0,1}?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the alphabet of this automaton, is it {0,1}?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;5;what is the alphabet of this automaton, is it {0,1}?;Could you be more specific?;[];0.0;11;False;{'user_input': 'what is the alphabet of this automaton, is it {0,1}?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;5;What is the number of states in this automaton and what alphabet does it use?;This automaton has 5 states;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.5;11;False;{'user_input': 'What is the number of states in this automaton and what alphabet does it use?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?', 'alphabet': '?'}}
Accuracy;5;Hello, could you please tell me what the alphabet of this automaton is if it only includes the symbol 0?;Could you be more specific?;[];0.0;12;False;{'user_input': 'Hello, could you please tell me what the alphabet of this automaton is if it only includes the symbol 0?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Relevancy;1;Is there any transition from q2 directly to q4 in this automaton?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is there any transition from q2 directly to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;what is the label of the transition from this to that?;There is no transition between q4 and q2.;[];1.0;0;False;{'user_input': 'what is the label of the transition from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4', 'q2']}, '_raw_frame': {'transitions': []}}
Relevancy;1;which transitions start from this in this automaton?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];0.4;0;False;{'user_input': 'which transitions start from this in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}}
Relevancy;1;Which transitions start from state q1 in this finite state automaton?;the transition is not defined.;[];0.2;1;False;{'user_input': 'Which transitions start from state q1 in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}}
Relevancy;1;what is the transition that starts from this?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];1.0;1;False;{'user_input': 'what is the transition that starts from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}}
Relevancy;1;There are exactly 2 transitions in this automaton, right?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;1;False;{'user_input': 'There are exactly 2 transitions in this automaton, right?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '2'}}
Relevancy;1;Before we say goodbye, could you tell me the transition that starts from state q1?;the transition is not defined.;[];0.9;1;False;{'user_input': 'Before we say goodbye, could you tell me the transition that starts from state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}}
Relevancy;1;before we say goodbye, could you tell me the transition that starts from this?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];1.0;1;False;{'user_input': 'before we say goodbye, could you tell me the transition that starts from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}}
Relevancy;1;what are the transitions that start from this?;The transition from q0 to q1 has value 1.;['simbolo-q0-q1'];0.4;1;False;{'user_input': 'what are the transitions that start from this?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1']}, '_raw_frame': {'transitions': []}}
Relevancy;2;What input string makes the automaton go from q0 back to q0 using exactly one full loop of transitions?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What input string makes the automaton go from q0 back to q0 using exactly one full loop of transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;what is the input of this automaton?;Could you be more specific?;[];0.1;2;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;What is the input alphabet of this finite state automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the input alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
