METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;2;Which states of this automaton have no transitions?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;2;True;{'user_input': 'Which states of this automaton have no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;2;what are the states of this automaton?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.95;2;True;{'user_input': 'what are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.95, 0.9, 1.0, 1.0]
Accuracy;2;How many states are there in this automaton?;This automaton has 5 states.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;2;False;{'user_input': 'How many states are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;What are the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'What are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;Can you list all the states of this automaton for me?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];1.0;2;True;{'user_input': 'Can you list all the states of this automaton for me?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 0.95, 1.0, 1.0]
Accuracy;2;How many states are there in this automaton?;This automaton has 5 states.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;2;False;{'user_input': 'How many states are there in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;on which state does the automaton end after processing the input 11000?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;2;True;{'user_input': 'on which state does the automaton end after processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': '?'}};[0.2, 0.5, 0.3, 1.0]
Accuracy;3;Thanks! Could you please tell me what language this automaton recognizes for the input 11000?;Could you be more specific?;[];0.0;3;False;{'user_input': 'Thanks! Could you please tell me what language this automaton recognizes for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;can you tell me what happens in this automaton when the input string is 11000?;The automaton has 5 states and 5 transitions.;[];0.1;5;False;{'user_input': 'can you tell me what happens in this automaton when the input string is 11000?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.1, 0.2, 0.1, 0.9]
Accuracy;3;for the automaton shown, can you tell me what happens on the transitions when the input string is 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.9;5;False;{'user_input': 'for the automaton shown, can you tell me what happens on the transitions when the input string is 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.9, 0.9, 1.0, 1.0]
Accuracy;3;What is the transition sequence followed by the automaton when the input is 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;5;False;{'user_input': 'What is the transition sequence followed by the automaton when the input is 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Thanks! For this automaton, could you tell me what language is recognized when the input is 11000?;Could you be more specific?;[];0.0;7;False;{'user_input': 'Thanks! For this automaton, could you tell me what language is recognized when the input is 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language recognized when the automaton ends in state q4?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language recognized when the automaton ends in state q4?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q4'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is this of this automaton?;The automaton has 5 states and 5 transitions.;[];0.2;9;False;{'user_input': 'what is this of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4']}, '_raw_frame': {}};[0.2, 0.3, 0.2, 1.0]
Accuracy;3;what is the language accepted by this automaton if q4 is the only final state?;Could you be more specific?;[];0.0;10;False;{'user_input': 'what is the language accepted by this automaton if q4 is the only final state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q4'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;which transition leads to this in this automaton?;The state q4 exists.;['simbolo-q4'];0.0;11;False;{'user_input': 'which transition leads to this in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4']}, '_raw_frame': {'transitions': []}};[0.0, 0.1, 0.0, 0.2]
Accuracy;3;Thank you for explaining the transition that leads to state q4 in this automaton.;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;11;True;{'user_input': 'Thank you for explaining the transition that leads to state q4 in this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q4'}};[0.9, 0.8, 1.0, 1.0]
Accuracy;3;which transitions start from this in this automaton?;The state q4 exists.;['simbolo-q4'];0.0;12;False;{'user_input': 'which transitions start from this in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q4']}, '_raw_frame': {'transitions': []}};[0.0, 0.1, 0.0, 0.2]
Accuracy;4;How can I know if an automaton is deterministic just by looking at its diagram?;The automaton has 5 states and 5 transitions.;[];0.0;1;False;{'user_input': 'How can I know if an automaton is deterministic just by looking at its diagram?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': 'diagram'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;hi, could you please show me the diagram of this automaton so we can start working on the practical exercise?;The automaton has 5 states and 5 transitions.;[];0.2;2;False;{'user_input': 'hi, could you please show me the diagram of this automaton so we can start working on the practical exercise?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphic': '?'}};[0.2, 0.3, 0.2, 1.0]
Accuracy;4;Hi, could you please show me the diagram of the automaton again?;The automaton has 5 states and 5 transitions.;[];0.2;3;False;{'user_input': 'Hi, could you please show me the diagram of the automaton again?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.2, 0.2, 1.0]
Accuracy;4;how many final states does this automaton have?;MUTATION The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;4;True;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.2, 0.4, 0.3, 1.0]
Accuracy;4;in the diagram of this automaton, what is the type of its graphic representation?;The automaton has 5 states and 5 transitions.;[];0.0;5;False;{'user_input': 'in the diagram of this automaton, what is the type of its graphic representation?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what is the language accepted by this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what are the transitions of this automaton for the input string?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.95;6;False;{'user_input': 'what are the transitions of this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.95, 0.9, 1.0, 1.0]
Accuracy;4;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;7;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;4;what is the pattern type of the language recognized by this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the pattern type of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What type of pattern does this automaton recognize?;Could you be more specific?;[];0.0;9;False;{'user_input': 'What type of pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;can you tell me if q3 can be used as the initial state in this pattern?;It is not the initial state.;[];0.9;9;False;{'user_input': 'can you tell me if q3 can be used as the initial state in this pattern?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q3'}};[0.9, 0.95, 0.9, 1.0]
Accuracy;4;What is the language recognized by this automaton, in particular which pattern type does it accept?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the language recognized by this automaton, in particular which pattern type does it accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'languageType': 'patternType'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What type of language does this automaton recognize in terms of its pattern type?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What type of language does this automaton recognize in terms of its pattern type?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what is the optimal spatial representation of the language recognized by this automaton?;Could you be more specific?;[];0.1;12;False;{'user_input': 'what is the optimal spatial representation of the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;what is the pattern type of the language recognized by this finite state automaton?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the pattern type of the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the difference between the language of an automaton and the alphabet it uses?;The automaton has 5 states and 5 transitions.;[];0.0;1;False;{'user_input': 'What is the difference between the language of an automaton and the alphabet it uses?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.0, 0.0, 1.0]
Accuracy;5;Hi, about this automaton: could you tell me what its alphabet is and what language it recognizes?;Could you be more specific?;[];0.0;2;False;{'user_input': 'Hi, about this automaton: could you tell me what its alphabet is and what language it recognizes?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;Before we say goodbye, could you tell me what the alphabet and the language of this finite state automaton are?;Could you be more specific?;[];0.0;3;False;{'user_input': 'Before we say goodbye, could you tell me what the alphabet and the language of this finite state automaton are?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'language': 'auto'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of the automaton in state q1?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of the automaton in state q1?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;12;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;i meant to ask about the alphabet of this automaton, could you tell me what the alphabet is?;Could you be more specific?;[];0.0;14;False;{'user_input': 'i meant to ask about the alphabet of this automaton, could you tell me what the alphabet is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;15;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;Is it allowed to go directly from q2 to q4 in this automaton?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is it allowed to go directly from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the optimal spatial representation of the transitions in this automaton?;Could you be more specific?;[];0.2;1;False;{'user_input': 'What is the optimal spatial representation of the transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;what is the pattern type of this automaton?;Could you be more specific?;[];0.2;2;False;{'user_input': 'what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;What type of pattern does this automaton recognize?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What type of pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the pattern type of this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what pattern does the automaton accept if the initial state is q3?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what pattern does the automaton accept if the initial state is q3?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What type of pattern does this finite state automaton recognize?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What type of pattern does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the pattern type of this automaton?;Could you be more specific?;[];0.2;7;False;{'user_input': 'what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;What type of pattern does this automaton follow?;Could you be more specific?;[];0.2;8;False;{'user_input': 'What type of pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;what is the pattern type of this automaton?;Could you be more specific?;[];0.2;9;False;{'user_input': 'what is the pattern type of this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;Can you tell me whether the language recognized by this automaton is non-regular?;Could you be more specific?;[];0.1;10;False;{'user_input': 'Can you tell me whether the language recognized by this automaton is non-regular?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Relevancy;1;In this automaton, how many transitions are there in the language it recognizes?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;10;False;{'user_input': 'In this automaton, how many transitions are there in the language it recognizes?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;From which state does the automaton start reading strings in its language?;The initial state is q0.;['simbolo-q0'];1.0;10;False;{'user_input': 'From which state does the automaton start reading strings in its language?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What is the language recognized by this automaton when it follows an anti-clockwise pattern?;Could you be more specific?;[];0.2;11;False;{'user_input': 'What is the language recognized by this automaton when it follows an anti-clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'pattern'}};[0.0, 0.2, 0.0, 1.0]
Relevancy;1;What is the language accepted by this automaton for the input string “?”?;Could you be more specific?;[];0.2;12;False;{'user_input': 'What is the language accepted by this automaton for the input string “?”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What is the label on the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the label on the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
