METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;2;What is the transition label from state q1 to state q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What is the transition label from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;The transition from q1 to q2 is labeled with input symbol 1.;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'The transition from q1 to q2 is labeled with input symbol 1.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '1']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;hi again! this occurs with input 1.;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'hi again! this occurs with input 1.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'N': 'N', 'a': 'a', 'n': 'n'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;Is the transition from state q1 to state q2 labeled with 1 or 0 in this automaton?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is the transition from state q1 to state q2 labeled with 1 or 0 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;what is the label of this?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.2, 0.3, 0.2, 0.9];0.1;1;False;{'user_input': 'what is the label of this?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['?'], 'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'states': '?'}};[0.2, 0.3, 0.2, 0.9]
Accuracy;2;From which state does the transition labeled 1 start?;The initial state is q0.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.2];0.0;2;False;{'user_input': 'From which state does the transition labeled 1 start?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[0.0, 0.2, 0.0, 0.2]
Accuracy;2;what is the alphabet of this automaton’s states?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;3;False;{'user_input': 'what is the alphabet of this automaton’s states?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;what is the alphabet of this regular language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;4;False;{'user_input': 'what is the alphabet of this regular language?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the alphabet of this automaton’s transitions?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;5;False;{'user_input': 'What is the alphabet of this automaton’s transitions?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;6;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;what is the input alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;7;False;{'user_input': 'what is the input alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;Before I go, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'Before I go, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;before i leave, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;10;False;{'user_input': 'before i leave, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'What is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this automaton for an input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;2;False;{'user_input': 'what is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;what is the language accepted by this automaton for the input string?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;3;False;{'user_input': 'what is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;For which input strings does this automaton define its language?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;4;False;{'user_input': 'For which input strings does this automaton define its language?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;I suggest we correct the language by asking: what language does this automaton accept for the input string `?`?;Could you be more specific?;[];[0.2, 0.2, 0.2, 1.0];0.2;5;False;{'user_input': 'I suggest we correct the language by asking: what language does this automaton accept for the input string `?`?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.2, 0.2, 0.2, 1.0]
Accuracy;3;For which input strings does this automaton accept or reject the input?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;6;False;{'user_input': 'For which input strings does this automaton accept or reject the input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this finite state automaton for an arbitrary input string?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;7;False;{'user_input': 'What is the language accepted by this finite state automaton for an arbitrary input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language accepted by this finite state automaton, considering its number of transitions?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;8;False;{'user_input': 'What is the language accepted by this finite state automaton, considering its number of transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Can you explain what is the language recognized by this finite state automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;9;False;{'user_input': 'Can you explain what is the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;i don’t understand what language this automaton recognizes.;The automaton accepts zero or more words formed by a sequence of the type 11000. MUTATION In total there are 5 states: q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];[0.9, 0.95, 1.0, 1.0];0.7;9;True;{'user_input': 'i don’t understand what language this automaton recognizes.', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}};[0.9, 0.95, 1.0, 1.0]
Accuracy;3;The language of this automaton is the set of all binary strings that contain the substring 11000.;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.1;10;False;{'user_input': 'The language of this automaton is the set of all binary strings that contain the substring 11000.', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11100000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;can you list all the transitions of this automaton for me?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;10;False;{'user_input': 'can you list all the transitions of this automaton for me?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[1.0, 1.0, 1.0, 1.0]
Accuracy;3;what is the language recognized by this automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;11;False;{'user_input': 'what is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;I would like to correct myself: can you help me determine the language accepted by this automaton for a given input?;Could you be more specific?;[];[0.2, 0.2, 0.2, 1.0];0.2;12;False;{'user_input': 'I would like to correct myself: can you help me determine the language accepted by this automaton for a given input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '?'}};[0.2, 0.2, 0.2, 1.0]
Accuracy;3;What is the language recognized by this finite automaton?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;13;False;{'user_input': 'What is the language recognized by this finite automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;Is q0 the only final state or are there other final states in this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'Is q0 the only final state or are there other final states in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;what is the final state of the automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'what is the final state of the automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;what are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'what are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;what are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'what are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;What are the final states of this automaton?;The final state is q0.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;0;False;{'user_input': 'What are the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;4;the automaton shown has 5 final states, right?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.1, 0.4, 0.2, 0.9];0.2;1;False;{'user_input': 'the automaton shown has 5 final states, right?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '5'}};[0.1, 0.4, 0.2, 0.9]
Accuracy;4;Hi, I’m looking at this automaton: could you tell me the number of final states of this state machine? I think there are 5.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.0;2;False;{'user_input': 'Hi, I’m looking at this automaton: could you tell me the number of final states of this state machine? I think there are 5.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '5'}};[0.0, 0.2, 0.0, 0.2]
Accuracy;4;how many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.0;3;False;{'user_input': 'how many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Accuracy;4;How many final states does this automaton have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.2];0.0;4;False;{'user_input': 'How many final states does this automaton have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}};[0.0, 0.2, 0.0, 0.2]
Accuracy;4;Which state does this automaton reach when it recognizes a non-regular language?;The state q0 exists.;['simbolo-q0'];[0.0, 0.2, 0.0, 0.8];0.0;5;False;{'user_input': 'Which state does this automaton reach when it recognizes a non-regular language?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.8]
Accuracy;4;the automaton has five states: q0, q1, q2, q3 and q4.;The state q0 exists.;['simbolo-q0'];[1.0, 1.0, 1.0, 1.0];1.0;5;False;{'user_input': 'the automaton has five states: q0, q1, q2, q3 and q4.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;Does this automaton accept the input string 11000?;Could you be more specific?;[];[0.0, 0.1, 0.0, 1.0];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;5;On which state does the automaton end after processing the input string 11000?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.3];0.0;2;False;{'user_input': 'On which state does the automaton end after processing the input string 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.2, 0.0, 0.3]
Accuracy;5;I want to simulate the automaton on the input 11000 starting from the initial state and see which states are visited.;The final state is q0.;['simbolo-q0'];[0.4, 0.6, 0.4, 0.3];0.4;2;False;{'user_input': 'I want to simulate the automaton on the input 11000 starting from the initial state and see which states are visited.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'Q0', 'input': '11000', 'finalStates': '?'}};[0.4, 0.6, 0.4, 0.3]
Accuracy;5;for the automaton shown, after processing the input 11000, the state reached is q0.;The state q0 exists.;['simbolo-q0'];[0.2, 0.3, 0.2, 0.9];0.2;3;False;{'user_input': 'for the automaton shown, after processing the input 11000, the state reached is q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}};[0.2, 0.3, 0.2, 0.9]
Accuracy;5;Which state does the automaton go to, that is stateTo, when it reaches q1?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];[0.0, 0.2, 0.0, 0.3];0.0;4;False;{'user_input': 'Which state does the automaton go to, that is stateTo, when it reaches q1?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateTo': 'q1'}};[0.0, 0.2, 0.0, 0.3]
Accuracy;5;Can you show me the transitions that end in state q1?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[0.0, 0.2, 0.0, 0.2];0.2;5;False;{'user_input': 'Can you show me the transitions that end in state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.0, 0.2, 0.0, 0.2]
Accuracy;5;Hi again! Could you show me the transition that goes to state q1?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.0;6;False;{'user_input': 'Hi again! Could you show me the transition that goes to state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['?', 'q1', '?']]}};[0.0, 0.2, 0.0, 1.0]
Accuracy;5;What is the transition from state q1 in this automaton?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.0;7;False;{'user_input': 'What is the transition from state q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Accuracy;5;what is the alphabet of this automaton, is it [2,4]?;Could you be more specific?;[];[0.1, 0.2, 0.1, 1.0];0.1;8;False;{'user_input': 'what is the alphabet of this automaton, is it [2,4]?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;5;What is the transition that starts from state q1?;the transition is not defined.;[];[0.0, 0.2, 0.0, 1.0];0.0;9;False;{'user_input': 'What is the transition that starts from state q1?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', '?', '?']]}};[0.0, 0.2, 0.0, 1.0]
Accuracy;5;What is the graphical representation of the transitions in this finite state automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];[1.0, 1.0, 1.0, 1.0];1.0;9;False;{'user_input': 'What is the graphical representation of the transitions in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;5;the transition from q1 goes to q2 with input symbol 1.;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];[1.0, 1.0, 1.0, 1.0];1.0;9;False;{'user_input': 'the transition from q1 goes to q2 with input symbol 1.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '1']]}};[1.0, 1.0, 1.0, 1.0]
