METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;3;What is the language recognized by this automaton when it is drawn with a triangle as its graphic representation?;Could you be more specific?;[];0.0;3;False;{'user_input': 'What is the language recognized by this automaton when it is drawn with a triangle as its graphic representation?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}}
Accuracy;3;what is the alphabet of this automaton when its graphical representation is a triangle?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the alphabet of this automaton when its graphical representation is a triangle?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this deterministic automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;Given the automaton shown, what happens if the input is 11000?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.4;5;False;{'user_input': 'Given the automaton shown, what happens if the input is 11000?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;3;What is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;Sorry, I meant to ask about the alphabet of this automaton: what is its alphabet?;Could you be more specific?;[];0.0;7;False;{'user_input': 'Sorry, I meant to ask about the alphabet of this automaton: what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this deterministic automaton?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the alphabet of this deterministic automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;The alphabet of this automaton is {0, 1}.;Could you be more specific?;[];0.0;10;False;{'user_input': 'The alphabet of this automaton is {0, 1}.', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;3;What is the language recognized by this automaton over the alphabet {0}?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the language recognized by this automaton over the alphabet {0}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['0']}}
Accuracy;3;What is the alphabet of this automaton if it only includes the symbol 0?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the alphabet of this automaton if it only includes the symbol 0?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Accuracy;3;what is the alphabet of this automaton with 5 states?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the alphabet of this automaton with 5 states?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;3;what is the alphabet of this automaton that moves in an anti-clockwise pattern?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the alphabet of this automaton that moves in an anti-clockwise pattern?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;How many transitions are there in total in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'How many transitions are there in total in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;4;hi, could you tell me how many transitions there are in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'hi, could you tell me how many transitions there are in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;4;how many transitions does this finite state automaton have?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'how many transitions does this finite state automaton have?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '?'}}
Accuracy;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;Hi! For this automaton, what is its alphabet?;Could you be more specific?;[];0.0;3;False;{'user_input': 'Hi! For this automaton, what is its alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;4;"the alphabet of this automaton is not clear to me from the picture; what is the alphabet?";Could you be more specific?;[];0.0;6;False;"{'user_input': 'the alphabet of this automaton is not clear to me from the picture; what is the alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}"
Accuracy;4;what is the alphabet symbol for this equal to 0?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet symbol for this equal to 0?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}}
Accuracy;4;what is the symbol of this in the alphabet?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the symbol of this in the alphabet?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}}
Accuracy;4;what is the alphabet symbol of this?;Could you be more specific?;[];0.0;9;False;{'user_input': 'what is the alphabet symbol of this?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'alphabet': '?'}}
Accuracy;4;What is the symbol of the transition from state q1 to state q2?;the transition is not defined.;[];0.0;10;False;{'user_input': 'What is the symbol of the transition from state q1 to state q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}}
Accuracy;4;What is the transition from Q1 to Q2 with input symbol 0?;the transition is not defined.;[];1.0;10;False;{'user_input': 'What is the transition from Q1 to Q2 with input symbol 0?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['Q1', 'Q2', '0']]}}
Accuracy;4;thank you, could you please tell me what is the label of this in this automaton?;MUTATION The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];0.2;11;True;{'user_input': 'thank you, could you please tell me what is the label of this in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}, '_raw_frame': {'stateLabel': '?'}}
Accuracy;5;What kind of language does this automaton recognize, in theoretical terms?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What kind of language does this automaton recognize, in theoretical terms?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What is the language accepted by this finite state automaton for an input string?;Could you be more specific?;[];0.0;2;False;{'user_input': 'What is the language accepted by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;Could you tell me what language is recognized by this automaton if it has 7 transitions?;Could you be more specific?;[];0.1;3;False;{'user_input': 'Could you tell me what language is recognized by this automaton if it has 7 transitions?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfTransitions': '7'}}
Accuracy;5;What is the language recognized by the automaton with 5 states shown on the tablet?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the language recognized by the automaton with 5 states shown on the tablet?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'states': '?', 'transitions': [], 'initialState': '?', 'finalStates': '?'}}
Accuracy;5;is the language recognized by this finite state automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'is the language recognized by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What are the alphabet, the set of states, the transitions, the initial state, and the final states of this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What are the alphabet, the set of states, the transitions, the initial state, and the final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'states': '?', 'transitions': [], 'initialState': '?', 'finalStates': '?'}}
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What is the alphabet of this finite state automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the alphabet of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;Hi, could you tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.0;9;False;{'user_input': 'Hi, could you tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;10;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;What is the alphabet of this automaton and how should it be optimally represented in space?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the alphabet of this automaton and how should it be optimally represented in space?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'optimalRepresentation': ''}}
Accuracy;5;what is the typology of this automaton?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.1;12;False;{'user_input': 'what is the typology of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'typology': '?'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;13;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;14;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Accuracy;5;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;15;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;Is there any transition that goes directly from q2 to q4?;the transition is not defined.;[];1.0;0;False;{'user_input': 'Is there any transition that goes directly from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;What is the transition from state q2 to state q4 in this automaton?;the transition is not defined.;[];1.0;0;False;{'user_input': 'What is the transition from state q2 to state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;no, the transition from q2 to q4 is not defined: what is the label of the transition from q2 to q4?;the transition is not defined.;[];1.0;0;False;{'user_input': 'no, the transition from q2 to q4 is not defined: what is the label of the transition from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;add a transition so that the automaton has only 2 states.;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;1;False;{'user_input': 'add a transition so that the automaton has only 2 states.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '2'}}
Relevancy;1;can you tell me if this automaton could be represented with only 2 states?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.3;2;False;{'user_input': 'can you tell me if this automaton could be represented with only 2 states?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': '?'}}
Relevancy;1;What are the transitions of this automaton over the alphabet [“1”, “0”]?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;2;False;{'user_input': 'What are the transitions of this automaton over the alphabet [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}}
Relevancy;1;"no, the number of states is not 2; you made a mistake about that transition.";The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.4;2;False;"{'user_input': 'no, the number of states is not 2; you made a mistake about that transition.', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'numberOfStates': '?'}}"
Relevancy;1;can you explain, from a theoretical point of view, what a transition is in a finite state automaton that has 2 states?;the transition is not defined.;[];0.1;3;False;{'user_input': 'can you explain, from a theoretical point of view, what a transition is in a finite state automaton that has 2 states?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['state', 'state', '?']]}}
Relevancy;1;Is the automaton shown on the tablet deterministic in terms of its transitions?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.2;4;False;{'user_input': 'Is the automaton shown on the tablet deterministic in terms of its transitions?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'transitional': '?'}}
Relevancy;1;what are the transitions of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;4;False;{'user_input': 'what are the transitions of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Relevancy;1;What is the optimal spatial representation of the transitions in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.3;5;False;{'user_input': 'What is the optimal spatial representation of the transitions in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitionalSpatialRepresentation': '?'}}
