METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT
Accuracy;2;What are the states of this automaton?;The state q0 exists.;['simbolo-q0'];0.2;6;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;2;What is the state q2 in this finite state automaton?;The state q0 exists.;['simbolo-q0'];0.0;7;False;{'user_input': 'What is the state q2 in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q2'}}
Accuracy;2;Can you show me information about state q2 in this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;8;False;{'user_input': 'Can you show me information about state q2 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q2'}}
Accuracy;2;Which states does this automaton have if its alphabet is [“1”, “0”]?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;8;False;{'user_input': 'Which states does this automaton have if its alphabet is [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}}
Accuracy;2;Thank you for explaining the state q2 of this finite state automaton to me.;The state q0 exists.;['simbolo-q0'];0.0;9;False;{'user_input': 'Thank you for explaining the state q2 of this finite state automaton to me.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': 'q2'}}
Accuracy;2;what is the role of this in this automaton?;The state q2 exists.;['simbolo-q2'];0.0;10;False;{'user_input': 'what is the role of this in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'state': '?'}}
Accuracy;2;What is the optimal spatial representation of the states in this finite state automaton?;Could you be more specific?;[];0.1;11;False;{'user_input': 'What is the optimal spatial representation of the states in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'optimalSpatialRepresentation': '?'}}
Accuracy;2;Which states does the automaton include, and in particular what can you tell me about state q2?;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;11;False;{'user_input': 'Which states does the automaton include, and in particular what can you tell me about state q2?', 'intent': None, 'argument': None, 'dialogue_act': None, 'frame': {}}
Accuracy;2;does this automaton ever return to this after passing through the other states, or does that pattern of states not exist?;Could you be more specific?;[];0.1;12;False;{'user_input': 'does this automaton ever return to this after passing through the other states, or does that pattern of states not exist?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'states': ['q0']}, '_raw_frame': {'patternType': '?'}}
Accuracy;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}}
Accuracy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;2;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;3;what is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;3;What is the language accepted by this automaton for the input 11000?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the language accepted by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;3;What is the language accepted by this automaton, in particular considering its final states?;Could you be more specific?;[];0.0;5;False;{'user_input': 'What is the language accepted by this automaton, in particular considering its final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': '?'}}
Accuracy;3;What is the language accepted by this automaton, in particular which strings lead to the final states?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language accepted by this automaton, in particular which strings lead to the final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {}}
Accuracy;3;"Yes, I accept the turn; could you explain the language recognized by this automaton in practical terms?";The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state. The transitions are: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;[];0.9;6;False;"{'user_input': 'Yes, I accept the turn; could you explain the language recognized by this automaton in practical terms?', 'intent': 'fsa-practical', 'argument': None, 'dialogue_act': 'Ta:request', 'frame': {}}"
Accuracy;3;Which input pattern does this automaton recognize?;Could you be more specific?;[];0.0;7;False;{'user_input': 'Which input pattern does this automaton recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;3;What is the language accepted by this automaton over the alphabet [“1”, “0”]?;Could you be more specific?;[];0.0;8;False;{'user_input': 'What is the language accepted by this automaton over the alphabet [“1”, “0”]?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}}
Accuracy;3;What is the language recognized by this automaton if its graphical representation is a triangle?;Could you be more specific?;[];0.1;9;False;{'user_input': 'What is the language recognized by this automaton if its graphical representation is a triangle?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}}
Accuracy;3;before i leave, can you tell me what is the language recognized by this automaton if the alphabet is only {1}?;Could you be more specific?;[];0.0;10;False;{'user_input': 'before i leave, can you tell me what is the language recognized by this automaton if the alphabet is only {1}?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '1'}}
Accuracy;3;What is the language of the automaton if the alphabet only contains the symbol 1?;Could you be more specific?;[];0.0;11;False;{'user_input': 'What is the language of the automaton if the alphabet only contains the symbol 1?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': ['1']}}
Accuracy;3;What is the language recognized by the automaton starting from state q2?;Could you be more specific?;[];0.0;12;False;{'user_input': 'What is the language recognized by the automaton starting from state q2?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q2'}}
Accuracy;3;from this, what is the language accepted by this automaton?;Could you be more specific?;[];0.0;13;False;{'user_input': 'from this, what is the language accepted by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'language': '?'}}
Accuracy;3;hi, could you explain the language recognized by this automaton, focusing on the behavior starting from this?;Could you be more specific?;[];0.1;14;False;{'user_input': 'hi, could you explain the language recognized by this automaton, focusing on the behavior starting from this?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q3']}, '_raw_frame': {'input': '?'}}
Accuracy;4;Is q0 the only final state in this automaton?;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'Is q0 the only final state in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}}
Accuracy;4;in this automaton, which state is the final state? i think it is q0.;The final state is q0.;['simbolo-q0'];1.0;0;False;{'user_input': 'in this automaton, which state is the final state? i think it is q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'finalStates': 'q0'}}
Accuracy;4;Set the question about the states of this automaton by specifying that the only final state is q0.;The state q0 exists.;['simbolo-q0'];0.1;1;False;{'user_input': 'Set the question about the states of this automaton by specifying that the only final state is q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}}
Accuracy;4;Which state do I reach if I follow the anti-clockwise pattern in this automaton?;The state q0 exists.;['simbolo-q0'];0.2;2;False;{'user_input': 'Which state do I reach if I follow the anti-clockwise pattern in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;4;sorry, i meant state, not transition: the state i’m talking about is q0.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;3;False;{'user_input': 'sorry, i meant state, not transition: the state i’m talking about is q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}}
Accuracy;4;Can you list all the states of this automaton starting from q0?;The state q0 exists.;['simbolo-q0'];0.2;4;False;{'user_input': 'Can you list all the states of this automaton starting from q0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q0'}}
Accuracy;4;q0 is not a state of this automaton.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;4;False;{'user_input': 'q0 is not a state of this automaton.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'state': 'q0'}}
Accuracy;4;goodbye, i’ve understood that the current state of the automaton is q0.;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;5;False;{'user_input': 'goodbye, i’ve understood that the current state of the automaton is q0.', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'state': 'q0'}}
Accuracy;5;What kind of language does this automaton recognize, regular or not?;Could you be more specific?;[];0.0;1;False;{'user_input': 'What kind of language does this automaton recognize, regular or not?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;what is the language recognized by this finite state automaton for an input string?;Could you be more specific?;[];0.0;2;False;{'user_input': 'what is the language recognized by this finite state automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;what is the language recognized by this automaton for the input string?;Could you be more specific?;[];0.0;3;False;{'user_input': 'what is the language recognized by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;What is the language accepted by this finite state automaton for an unspecified input string?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the language accepted by this finite state automaton for an unspecified input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Accuracy;5;what is the language accepted by this automaton for the input string “11000”?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the language accepted by this automaton for the input string “11000”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;5;Given the shown automaton, does the input 11000 form a recognized pattern?;Could you be more specific?;[];0.0;6;False;{'user_input': 'Given the shown automaton, does the input 11000 form a recognized pattern?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'input': '11000'}}
Accuracy;5;Before I leave, could you please tell me what language is recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;7;False;{'user_input': 'Before I leave, could you please tell me what language is recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;5;for this automaton, in the practical sense of its accepted language, what happens when we give it the input string 11000?;Could you be more specific?;[];0.0;8;False;{'user_input': 'for this automaton, in the practical sense of its accepted language, what happens when we give it the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Accuracy;5;which states in this automaton have no transitions?;The state q0 exists.;['simbolo-q0'];0.0;9;False;{'user_input': 'which states in this automaton have no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Accuracy;5;"there are 5 final states in this automaton; can you confirm that the number of final states is 5?";The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;10;False;"{'user_input': 'there are 5 final states in this automaton; can you confirm that the number of final states is 5?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '5'}}"
Accuracy;5;what is the language accepted by this automaton if it has 5 final states?;Could you be more specific?;[];0.1;11;False;{'user_input': 'what is the language accepted by this automaton if it has 5 final states?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '5'}}
Accuracy;5;before we say goodbye, let me just confirm: the automaton has 5 final states, right?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;12;False;{'user_input': 'before we say goodbye, let me just confirm: the automaton has 5 final states, right?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'numberOfFinalStates': '5'}}
Accuracy;5;in this automaton, how many final states do the transitions lead to?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;13;False;{'user_input': 'in this automaton, how many final states do the transitions lead to?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;5;hi, about the states of this automaton: how many final states does it have?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;14;False;{'user_input': 'hi, about the states of this automaton: how many final states does it have?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'numberOfFinalStates': '?'}}
Accuracy;5;which state is q1 in this automaton?;The state q0 exists.;['simbolo-q0'];0.0;15;False;{'user_input': 'which state is q1 in this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': 'q1'}}
Relevancy;1;Is there any transition that goes directly from q2 to q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Is there any transition that goes directly from q2 to q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;Thanks, could you please tell me what the transition is from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Thanks, could you please tell me what the transition is from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;What is the label of the transition that goes from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;What is the label of the transition that goes from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the label of the transition that goes from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;What is the symbol on the transition from state q2 to state q4?;there is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'What is the symbol on the transition from state q2 to state q4?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;i think i made a mistake: the transition should be from q2 to q4 with input symbol ?;there is no transition between q2 and q4.;[];0.95;0;False;{'user_input': 'i think i made a mistake: the transition should be from q2 to q4 with input symbol ?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}}
Relevancy;1;In this automaton there are 7 transitions in total, right?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'In this automaton there are 7 transitions in total, right?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}}
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;2;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;what is the alphabet of this automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;What is the alphabet of this automaton?;Could you be more specific?;[];0.1;5;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}}
Relevancy;1;thank you! could you please tell me what the alphabet of this automaton is?;Could you be more specific?;[];0.1;6;False;{'user_input': 'thank you! could you please tell me what the alphabet of this automaton is?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'alphabet': '?'}}
Relevancy;1;for the automaton shown, what is the input alphabet that recognizes strings with more than three 1s followed by two 0s, like the pattern “longerthanthreeonesfollowedbytwozeros”?;Could you be more specific?;[];0.1;7;False;{'user_input': 'for the automaton shown, what is the input alphabet that recognizes strings with more than three 1s followed by two 0s, like the pattern “longerthanthreeonesfollowedbytwozeros”?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '0'}}
Relevancy;1;what is the state reached by the automaton when it reads the symbol 0?;The state q0 exists.;['simbolo-q0'];0.2;8;False;{'user_input': 'what is the state reached by the automaton when it reads the symbol 0?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}}
Relevancy;2;What is the exact input sequence that takes the automaton from q0 back to q0 using all the states shown?;Could you be more specific?;[];0.1;1;False;{'user_input': 'What is the exact input sequence that takes the automaton from q0 back to q0 using all the states shown?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;Given the automaton shown on the tablet, what is the input that will be accepted by this finite state automaton?;Could you be more specific?;[];0.1;2;False;{'user_input': 'Given the automaton shown on the tablet, what is the input that will be accepted by this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;what is the language accepted by this automaton for a given input string?;Could you be more specific?;[];0.1;3;False;{'user_input': 'what is the language accepted by this automaton for a given input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;What is the language accepted by this automaton for an input string?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What is the language accepted by this automaton for an input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;What is the language accepted by this automaton for the input string “?”?;Could you be more specific?;[];0.3;5;False;{'user_input': 'What is the language accepted by this automaton for the input string “?”?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}
Relevancy;2;"I don’t understand what language this automaton accepts; what input strings does it recognize?";Could you be more specific?;[];0.1;6;False;"{'user_input': 'I don’t understand what language this automaton accepts; what input strings does it recognize?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}}"
Relevancy;2;Given this automaton, what is the output for the input string 11000?;Could you be more specific?;[];0.1;7;False;{'user_input': 'Given this automaton, what is the output for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
Relevancy;2;what language is accepted by this automaton for the input string 11000?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what language is accepted by this automaton for the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}}
