METRIC;ITERATION;QUESTION;ANSWER;VISUAL_ANSWER;JUDGE_VALUE;FAILS;MUTED;NLU_OUTPUT;METRIC_SCORES
Accuracy;2;Which state in this automaton has no transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.0;3;False;{'user_input': 'Which state in this automaton has no transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.9]
Accuracy;2;can you tell me what the states of this automaton are?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;3;False;{'user_input': 'can you tell me what the states of this automaton are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;What are the states of this automaton?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];1.0;3;False;{'user_input': 'What are the states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;What is the alphabet of this automaton?;Could you be more specific?;[];0.0;4;False;{'user_input': 'What is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;5;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the anti-clockwise pattern of the alphabet in this automaton?;Could you be more specific?;[];0.1;6;False;{'user_input': 'What is the anti-clockwise pattern of the alphabet in this automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': 'anti-clockwise'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;7;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;2;What is the initial state of this automaton?;The initial state is q0.;['simbolo-q0'];1.0;7;False;{'user_input': 'What is the initial state of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?'}};[1.0, 1.0, 1.0, 1.0]
Accuracy;2;what is the alphabet of this automaton?;Could you be more specific?;[];0.0;8;False;{'user_input': 'what is the alphabet of this automaton?', 'intent': 'fsa-practical', 'argument': 'alphabet', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Does this automaton accept the input string 11000?;Could you be more specific?;[];0.0;1;False;{'user_input': 'Does this automaton accept the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;In this automaton, is the language formed by all binary strings that follow exactly 7 transitions before returning to the initial state?;Could you be more specific?;[];0.1;2;False;{'user_input': 'In this automaton, is the language formed by all binary strings that follow exactly 7 transitions before returning to the initial state?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '7'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;hi again, could you please tell me what language is recognized by this automaton for the input 11000?;Could you be more specific?;[];0.0;3;False;{'user_input': 'hi again, could you please tell me what language is recognized by this automaton for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;Hello, in this automaton context could you tell me what language is recognized by the machine for the input 11000?;Could you be more specific?;[];0.0;4;False;{'user_input': 'Hello, in this automaton context could you tell me what language is recognized by the machine for the input 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;for the automaton shown, can you process the input string 11000?;Could you be more specific?;[];0.0;5;False;{'user_input': 'for the automaton shown, can you process the input string 11000?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '11000'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the language recognized by this automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'What is the language recognized by this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;3;What is the input of this automaton?;Could you be more specific?;[];0.1;7;False;{'user_input': 'What is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;3;What is the language accepted by this automaton for the input string?;Could you be more specific?;[];0.1;8;False;{'user_input': 'What is the language accepted by this automaton for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;3;Which language does this automaton recognize for the input string ?;Could you be more specific?;[];0.1;9;False;{'user_input': 'Which language does this automaton recognize for the input string ?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;3;from this, which states does the automaton visit when processing the input 11000?;The initial state is q0.;['simbolo-q0'];0.2;10;False;{'user_input': 'from this, which states does the automaton visit when processing the input 11000?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': 'q0', 'states': ['?']}, '_raw_frame': {'states': '?'}};[0.2, 0.4, 0.2, 0.9]
Accuracy;3;Can you tell me what the output of this automaton is for the input string?;Could you be more specific?;[];0.1;11;False;{'user_input': 'Can you tell me what the output of this automaton is for the input string?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'output': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;What is the difference between an initial state and a final state in a finite state machine?;The initial state is q0.;['simbolo-q0'];0.1;1;False;{'user_input': 'What is the difference between an initial state and a final state in a finite state machine?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalState': '?'}};[0.1, 0.2, 0.1, 0.8]
Accuracy;4;what are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];0.5;1;False;{'user_input': 'what are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.7, 0.5, 0.9]
Accuracy;4;hi again! looking at this automaton, could you remind me what its initial state and final state are?;The initial state is q0.;['simbolo-q0'];0.5;1;False;{'user_input': 'hi again! looking at this automaton, could you remind me what its initial state and final state are?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.7, 0.5, 0.9]
Accuracy;4;What are the initial and final states of this automaton?;The initial state is q0.;['simbolo-q0'];0.5;1;False;{'user_input': 'What are the initial and final states of this automaton?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'initialState': '?', 'finalStates': '?'}};[0.5, 0.6, 0.5, 0.9]
Accuracy;4;can you show me information about this in this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.9;1;True;{'user_input': 'can you show me information about this in this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2']}, '_raw_frame': {'automatonType': '?'}};[0.9, 0.7, 0.4, 1.0]
Accuracy;4;What is the pattern type of this finite state automaton?;Could you be more specific?;[];0.0;2;False;{'user_input': 'What is the pattern type of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;the pattern type of this automaton is what?;Could you be more specific?;[];0.0;3;False;{'user_input': 'the pattern type of this automaton is what?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.2, 0.0, 1.0]
Accuracy;4;can you tell me what graphic representation pattern, specifically the triangle, is being used for this finite state automaton?;Could you be more specific?;[];0.1;4;False;{'user_input': 'can you tell me what graphic representation pattern, specifically the triangle, is being used for this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'triangle'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;What type of pattern does this automaton represent?;Could you be more specific?;[];0.1;5;False;{'user_input': 'What type of pattern does this automaton represent?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;what is the pattern type of the transitions in this finite state automaton?;Could you be more specific?;[];0.0;6;False;{'user_input': 'what is the pattern type of the transitions in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;What type of pattern does this finite state automaton recognize?;Could you be more specific?;[];0.0;7;False;{'user_input': 'What type of pattern does this finite state automaton recognize?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.0, 0.1, 0.0, 1.0]
Accuracy;4;what is the pattern type of this automaton’s states?;Could you be more specific?;[];0.1;8;False;{'user_input': 'what is the pattern type of this automaton’s states?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;4;what type of pattern does the language recognized by this automaton follow?;Could you be more specific?;[];0.1;9;False;{'user_input': 'what type of pattern does the language recognized by this automaton follow?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'patternType': '?'}};[0.1, 0.1, 0.1, 1.0]
Accuracy;4;Thank you, could you please tell me what pattern type this automaton follows?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.1;10;True;{'user_input': 'Thank you, could you please tell me what pattern type this automaton follows?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'patternType': '?'}};[0.1, 0.2, 0.2, 1.0]
Accuracy;4;What kind of transition pattern does this automaton follow?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.2;11;False;{'user_input': 'What kind of transition pattern does this automaton follow?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.4, 0.3, 0.9]
Accuracy;5;How can I know whether this automaton is deterministic or not just by looking at the diagram?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.1;1;True;{'user_input': 'How can I know whether this automaton is deterministic or not just by looking at the diagram?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicalRepresentation': '?'}};[0.1, 0.2, 0.1, 1.0]
Accuracy;5;"Thanks for showing me this automaton; could you please display its graphical representation on the tablet?";MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.2;2;True;"{'user_input': 'Thanks for showing me this automaton; could you please display its graphical representation on the tablet?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:propositionalQuestion', 'frame': {'graphicRepresentation': '?'}}";[0.2, 0.3, 0.3, 0.9]
Accuracy;5;the graphicalrepresentation of this automaton is a pentagon formed by the five states q0, q1, q2, q3, and q4 connected in sequence by the described transitions.;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.3;3;True;{'user_input': 'the graphicalrepresentation of this automaton is a pentagon formed by the five states q0, q1, q2, q3, and q4 connected in sequence by the described transitions.', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {'graphicRepresentation': 'pentagon'}};[0.3, 0.4, 0.3, 1.0]
Accuracy;5;What is the graphical representation of this finite state automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.3;4;True;{'user_input': 'What is the graphical representation of this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.3, 0.4, 0.3, 1.0]
Accuracy;5;can you show me the graphical representation of this automaton?;MUTATION In total there are 5 states: q0, q1, q2, q3 and q4. q0 is both the initial and the final state.;[];0.2;5;True;{'user_input': 'can you show me the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'automaton', 'dialogue_act': 'Ta:request', 'frame': {}};[0.2, 0.3, 0.3, 1.0]
Accuracy;5;Which transitions are shown in the graphical representation of this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;5;False;{'user_input': 'Which transitions are shown in the graphical representation of this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;Is it possible to go from q2 to q4 in this automaton?;There is no transition between q2 and q4.;[];0.9;0;False;{'user_input': 'Is it possible to go from q2 to q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[0.9, 0.9, 0.9, 1.0]
Relevancy;1;hello, could you tell me what the transition is from this to that?;There is no transition between q2 and q4.;[];0.9;0;False;{'user_input': 'hello, could you tell me what the transition is from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q2', 'q4']}, '_raw_frame': {'transitions': []}};[0.9, 0.9, 1.0, 1.0]
Relevancy;1;what is the transition between states q2 and q4 in this automaton?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'what is the transition between states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;Which transitions connect state q2 with state q4 in this automaton?;There is no transition between q2 and q4.;[];1.0;0;False;{'user_input': 'Which transitions connect state q2 with state q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q2', 'q4', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;1;What are the transitions that involve states q2 and q4 in this automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];0.5;0;False;{'user_input': 'What are the transitions that involve states q2 and q4 in this automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[0.4, 0.5, 0.5, 1.0]
Relevancy;1;which state in this automaton has the most transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;1;False;{'user_input': 'which state in this automaton has the most transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'stateWithMostTransitions': '?'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;1;Which state of this automaton has the highest number of transitions?;The automaton has 5 states: q0, q1, q2, q3 and q4.;['simbolo-q0', 'simbolo-q1', 'simbolo-q2', 'simbolo-q3', 'simbolo-q4'];0.2;2;False;{'user_input': 'Which state of this automaton has the highest number of transitions?', 'intent': 'fsa-practical', 'argument': 'state', 'dialogue_act': 'Ta:request', 'frame': {'states': '?'}};[0.0, 0.2, 0.0, 0.9]
Relevancy;1;What is the language recognized by this automaton, in terms of the strings of 0s and 1s that it accepts?;Could you be more specific?;[];0.1;3;False;{'user_input': 'What is the language recognized by this automaton, in terms of the strings of 0s and 1s that it accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'language': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;in this finite state automaton, what is the language it recognizes when the pattern type is clockwise?;Could you be more specific?;[];0.1;4;False;{'user_input': 'in this finite state automaton, what is the language it recognizes when the pattern type is clockwise?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'alphabet': '?', 'input': 'patternType'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the language accepted by this automaton in terms of the pattern type of its input?;Could you be more specific?;[];0.1;5;False;{'user_input': 'what is the language accepted by this automaton in terms of the pattern type of its input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'patternType'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the language recognized by this automaton for the input pattern type?;Could you be more specific?;[];0.2;6;False;{'user_input': 'What is the language recognized by this automaton for the input pattern type?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': 'patternType'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;1;Hello again! In this practical exercise on finite state automata, could you explain what type of language pattern this automaton recognizes?;Could you be more specific?;[];0.1;7;False;{'user_input': 'Hello again! In this practical exercise on finite state automata, could you explain what type of language pattern this automaton recognizes?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;what is the language accepted by this automaton for the input `?`?;Could you be more specific?;[];0.3;8;False;{'user_input': 'what is the language accepted by this automaton for the input `?`?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.2, 0.3, 0.2, 1.0]
Relevancy;1;Hello, for this automaton what is the language of the input strings that it accepts?;Could you be more specific?;[];0.1;9;False;{'user_input': 'Hello, for this automaton what is the language of the input strings that it accepts?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;1;What is the language accepted by this finite state automaton for an unspecified input?;Could you be more specific?;[];0.1;10;False;{'user_input': 'What is the language accepted by this finite state automaton for an unspecified input?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;What is the value of the transition from q1 to q2?;The transition between q1 and q2 is with value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'What is the value of the transition from q1 to q2?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': [['q1', 'q2', '?']]}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;what is the label of the transition that goes from this to that?;The transition from q1 to q2 has value 1.;['simbolo-q1-q2'];1.0;0;False;{'user_input': 'what is the label of the transition that goes from this to that?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'states': ['q1', 'q2']}, '_raw_frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;What are the transitions of this regular automaton?;The automaton has 5 transitions: q0 with value 1 goes to q1, q1 with value 1 goes to q2, q2 with value 0 goes to q3, q3 with value 0 goes to q4, q4 with value 0 goes to q0.;['simbolo-q0-q1', 'simbolo-q1-q2', 'simbolo-q2-q3', 'simbolo-q3-q4', 'simbolo-q4-q0'];1.0;0;False;{'user_input': 'What are the transitions of this regular automaton?', 'intent': 'fsa-practical', 'argument': 'transition', 'dialogue_act': 'Ta:request', 'frame': {'transitions': []}};[1.0, 1.0, 1.0, 1.0]
Relevancy;2;can you show me the pattern of the transitions in this finite state automaton?;Could you be more specific?;[];0.1;1;False;{'user_input': 'can you show me the pattern of the transitions in this finite state automaton?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {}};[0.1, 0.1, 0.1, 1.0]
Relevancy;2;Which input patterns over {0,1} does this automaton recognize in its current configuration?;Could you be more specific?;[];0.1;2;False;{'user_input': 'Which input patterns over {0,1} does this automaton recognize in its current configuration?', 'intent': 'fsa-practical', 'argument': 'pattern', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
Relevancy;2;what is the input of this automaton?;Could you be more specific?;[];0.2;3;False;{'user_input': 'what is the input of this automaton?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.1, 0.2, 0.1, 1.0]
Relevancy;2;What input patterns does this automaton accept?;Could you be more specific?;[];0.1;4;False;{'user_input': 'What input patterns does this automaton accept?', 'intent': 'fsa-practical', 'argument': 'language', 'dialogue_act': 'Ta:request', 'frame': {'input': '?'}};[0.0, 0.1, 0.0, 1.0]
