TEST_CASE_NUMBER;TEST CASE;FOLLOW UP;TEST CASE TEXT;TEST CASE MULTI;FOLLOW UP TEXT;FOLLOW UP MULTI;COMPARE TEXT;COMPARE MULTI;9-9/105
71;How many nodes are there ;How many nodes are there ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
73;How many states ;How many states ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
74;Please describe the automaton ;Please describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
75;Can you provide a representation of the automaton ;Can you provide a representation of the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
76;Describe graphically automaton ;Describe graphically automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
90;how many states ;how many states ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
92;can you describe the automaton ;can you describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
93;How is the automaton represented ;How is the automaton represented ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
99;Can you describe the automaton ;Can you describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
105;Is there a transition from q0 to q5 ;Is there a transition from q0 to q5 ;the transition is not defined.;[];there is no transition between q0 and q5.;[];False;True
107;Please describe the transitions ;Please describe the transitions ;there is no transition between q0 and q0.;[];The automaton has 6 transitions: q0 con valore 1 va in q1, q1 con valore 1 va in q2, q2 con valore 0 va in q3, q3 con valore 0 va in q4, q5 con valore 0 va in q0, q4 con valore 0 va in q5.;[('simbolo-q0-q1', '#04ed00', 'stroke'), ('simbolo-q1-q2', '#04ed00', 'stroke'), ('simbolo-q2-q3', '#04ed00', 'stroke'), ('simbolo-q3-q4', '#04ed00', 'stroke'), ('simbolo-q5-q0', '#04ed00', 'stroke'), ('simbolo-q4-q5', '#04ed00', 'stroke')];False;False
109;How many states does Automaton 1 have ;How many states does Automaton 1 have ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
113;Describe the automaton ;Describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
114;briefly describe the automaton ;briefly describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
115;briefly describe the automaton ;briefly describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
116;how many states are there ;how many states are there ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
129;How many states are there ;How many states are there ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
134;briefly describe you the automaton ;briefly describe you the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
144;Describe the automaton ;Describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
155;how many states are there ;how many states are there ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
158;describe the automaton ;describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
161;How is the automaton represented ;How is the automaton represented ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
163;Briefly describe the automaton How many states are there ;Briefly describe the automaton How many states are there ;The automaton has 5 states and 5 transitions.;[];The automaton has 6 states and 6 transitions.;[];False;True
164;Briefly describe the automaton 2 How many states are there ;Briefly describe the automaton 2 How many states are there ;The automaton has 5 states and 5 transitions.;[];The automaton has 6 states and 6 transitions.;[];False;True
165;How many states are in Automation 2 ;How many states are in Automation 2 ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
170;How many states are there ;How many states are there ;This automaton has 5 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];This automaton has 6 states;[('simbolo-q0', '#04ed00', 'stroke'), ('simbolo-q1', '#04ed00', 'stroke'), ('simbolo-q2', '#04ed00', 'stroke'), ('simbolo-q3', '#04ed00', 'stroke'), ('simbolo-q5', '#04ed00', 'stroke'), ('simbolo-q4', '#04ed00', 'stroke')];False;False
171;Briefly describe the automaton ;Briefly describe the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
172;How is the automaton represented ;How is the automaton represented ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
175;describe me the automaton ;describe me the automaton ;The automaton accepts zero or more words formed by a sequence of the type 11000. In total there are 5 states: q0, q1, q2, q3 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q4 with value 0 goes to q0.;[];The automaton accepts zero or more words formed by a sequence of the type 110000. In total there are 6 states: q0, q1, q2, q3, q5 e q4. q0 is both the initial and the final state.Le transizioni sono: q0 with value 1 goes goes q1, q1 with value 1 goes goes q2, q2 with value 0 goes goes q3, q3 with value 0 goes goes q4, q5 with value 0 goes goes q0, q4 with value 0 goes to q5.;[];False;True
